Aepyceros_melampus,Alcelaphus_buselaphus,Alcelaphus_caama,Alces_alces,Alces_americanus,Ammotragus_lervia,Antidorcas_marsupialis,Antilocapra_americana,Antilope_cervicapra,Axis_axis,Axis_porcinus,Bison_bison,Bison_bonasus,Blastocerus_dichotomus,Bos_frontalis_gaurus,Bos_grunniens_mutus,Bos_javanicus,Bos_taurus_primigenius,Boselaphus_tragocamelus,Bubalus_bubalis_arnee,Budorcas_taxicolor,Camelus_bactrianus,Camelus_dromedarius,Capra_hircus_aegagrus,Capra_ibex,Capra_nubiana,Capra_pyrenaica,Capra_sibirica,Capreolus_capreolus,Capreolus_pygargus,Capricornis_crispus,Capricornis_swinhoei,Catagonus_wagneri,Cephalophus_dorsalis,Cephalophus_jentinki,Cephalophus_natalensis,Cephalophus_niger,Cephalophus_nigrifrons,Cephalophus_rufilatus,Cephalophus_silvicultor,Cephalophus_zebra,Ceratotherium_simum,Cervus_elaphus,Cervus_nippon,Connochaetes_gnou,Connochaetes_taurinus,Dama_dama,Damaliscus_korrigum,Damaliscus_lunatus,Damaliscus_pygargus,Diceros_bicornis,Equus_burchellii,Equus_grevyi,Equus_hemionus,Equus_kiang,Equus_przewalskii,Equus_zebra,Eudorcas_rufifrons,Eudorcas_thomsonii,Gazella_bennettii,Gazella_dorcas,Gazella_gazella,Gazella_subgutturosa,Giraffa_camelopardalis,Hemitragus_jemlahicus,Hippocamelus_antisensis,Hippocamelus_bisulcus,Hippopotamus_amphibius,Hippotragus_equinus,Hippotragus_niger,Hyemoschus_aquaticus,Hylochoerus_meinertzhageni,Kobus_ellipsiprymnus,Kobus_kob,Kobus_leche,Kobus_megaceros,Kobus_vardonii,Lama_glama_guanicoe,Litocranius_walleri,Madoqua_guentheri,Madoqua_kirkii,Madoqua_saltiana,Mazama_americana,Mazama_gouazoubira,Mazama_nana,Mazama_pandora,Mazama_rufina,Mazama_temama,Muntiacus_muntjak,Muntiacus_reevesi,Nanger_granti,Nanger_soemmerringii,Neotragus_batesi,Neotragus_pygmaeus,Odocoileus_hemionus,Odocoileus_virginianus,Oreamnos_americanus,Oreotragus_oreotragus,Oryx_beisa,Oryx_gazella,Oryx_leucoryx,Ourebia_ourebi,Ovibos_moschatus,Ovis_ammon,Ovis_aries_orientalis,Ovis_canadensis,Ovis_dalli,Ozotoceros_bezoarticus,Pecari_tajacu,Pelea_capreolus,Phacochoerus_aethiopicus,Phacochoerus_africanus,Philantomba_maxwellii,Philantomba_monticola,Potamochoerus_larvatus,Potamochoerus_porcus,Procapra_picticaudata,Pseudois_nayaur,Pudu_puda,Rangifer_tarandus,Raphicerus_campestris,Raphicerus_melanotis,Raphicerus_sharpei,Redunca_arundinum,Redunca_fulvorufula,Redunca_redunca,Rhinoceros_unicornis,Rucervus_duvaucelii,Rupicapra_pyrenaica,Rupicapra_rupicapra,Rusa_timorensis,Rusa_unicolor,Sus_barbatus,Sus_cebifrons,Sus_scrofa,Sylvicapra_grimmia,Syncerus_caffer,Tapirus_bairdii,Tapirus_pinchaque,Tapirus_terrestris,Taurotragus_oryx,Tayassu_pecari,Tragelaphus_angasii,Tragelaphus_buxtoni,Tragelaphus_eurycerus,Tragelaphus_imberbis,Tragelaphus_scriptus,Tragelaphus_spekii,Tragelaphus_strepsiceros,Tragulus_kanchil,Tragulus_napu,Vicugna_vicugna
Oreotragus_oreotragus,0.294960177467691,0.0664644241666651,0.0473979085641378,0.137211724462496,0.0208263349274184,0.0426961877981007,0.0624854952592213,0.0910979607372177,0.184684170703156,0.0863935355622727,0.20784174137739,0.0432141438948868,0.0644079234619077,0.000558273191131775,0.0697378924349817,0.0152445726271135,0.025913434141235,0.00787775080490261,0.00437781778731727,0.0571766551894914,0.0224459768520522,0.0623650287463491,0.100084793258473,0.0364990911799448,0.0968837722054434,0,0.00492557825903706,0.0237883447962489,0.15267773769855,0.0858342830230751,0.024097501605835,0.0520229946190729,0.136054121874868,0.0478762632259037,0,0.115115205451944,0.0748163617542584,0.0167979321146676,5.56163032047197e-05,0.00375940748539583,0.00161818085833154,0.223439571441823,0.267588263360905,0.234630753082327,0.0588863973311874,0.368956192193653,0.115148978964387,0.150292716158827,0.324251174608244,0.0524239754412703,0.169561028528509,0.20037298198906,0.00103448365109671,0.00328483705868132,0.0439740009395765,2.23893937345565e-06,0.0757511754030702,5.44961636705921e-05,0.080115809480502,0.00123314056695145,0,0.00254167993340471,0.0130596734629111,0.264961258813153,0.332461880704114,0.0800421854952421,0.0555348866089876,0.328854856297856,2.26570658112824e-05,0.0957980125495572,0.0183670373090091,0.00322902246031043,0.345865764264223,0,0.134202446834256,4.8899633670052e-05,0.00049331110629891,0.230727700929718,0.0099088580630029,0.0148488559816939,0.216496191441063,0.0444626140315594,0.00117428303639344,0.0694409134001386,0.00216570217542367,0.120284473804462,0.0034943067428479,0.0538733641944359,0.0315394434739353,0.0395419680856175,0.00803664096035239,0.235318760958303,0.06667440525566,0.145175748877567,0.282086573281928,0.14217261190799,0.0278794551024125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryx_beisa,0.0113995356623635,0.00153141881580099,0.00430273793581482,0.000198302191462107,0,0.0113425339269131,0.00150109610774896,6.19919301816374e-05,0.0068565138077562,0.0114782584329305,0.00538587047291861,0.000163629024724887,0,0,0.00284879632615676,0.000361758677157153,0.00904559903654911,-3.01952240988612e-10,1.11022302462516e-16,0.00792452976517877,1.33480871702396e-05,0.000723551528897581,3.84636783116177e-05,0.00137340055678203,0.00134903607084214,0,5.87106650692393e-05,0.000379286977317594,0,0.00096964670661126,0.000248357430203905,0.000236296489146137,0.000574532851317144,0.00033248035625888,-4.42014425061643e-10,0.000319174436963499,0.00737001986792063,0.00552346719944541,5.7940095821829e-05,2.03089072492446e-06,0.000421878988511537,1.11022302462516e-16,3.81531454156647e-05,0.00120549231922584,0,0.0060716966470048,0,0.000515461884111112,0.00283371985020686,1.56332068740328e-05,0.0215972217118419,0.0197724347781317,0.0548384170415304,0,0,0,0.014042612038221,0,0.0012054488119444,0,0,0,0.000437111797737089,0.0157147029200483,0.00130118444060556,0.0128625022868987,0,0.00222136356547165,0.00114123039656833,0.000541080701065622,0.00556417447481561,0.000213632365439587,0.00855439149238468,0.0194544892019621,0.00168415662810162,0.0513781886763842,0.00114861280056711,0,0.410151809611533,0.171172530631633,0.0140357548096821,0.0108710679354499,0,0.000333725263492402,7.7715611723761e-16,7.5548108736001e-05,0.00604218127670419,0.000276991895049816,5.67848171849628e-05,0,0.292718061510448,0.000148332674635321,8.94629514065493e-05,0.00614701010894014,0.00093063890993117,0.00103448712013587,0,0.00262636679847295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryx_gazella,0.0292841323174291,0.0210830359471271,0.244998370469985,0.0781810363036035,0.0112589877664656,0.00552607455020993,0.267397811933181,0.169282602499223,0.249353117898954,0.015002442877733,0.136076051467355,0.000337841743347167,0.0497918327469052,0,0.000362567051739648,0.212034665770144,0.0159521135396854,0.0175606262464794,0.0409419576689524,0.0107742818433564,0.125109415540379,0.0979171966068271,0.277217062140337,0.0406063807154144,0.0388962262919054,0.000145885017104774,3.31249295837388e-06,0.171828491390232,0.00430567623172773,0.0137060749553969,0.00153991612899063,0.203074966702651,0.201254199576437,0.000340510259590254,0,3.44405714047813e-06,0.0259040938156438,0,0.000516298368088752,0,0.000177199827817276,0.0028450785020423,0.0362592543935834,0.0187625573797265,0.000757502362850215,0.044329935656611,0.00588577281052094,0.0869438585832256,0.0269736158841869,0.0513240294548929,0.0456892156931927,0.023688950618813,0.000456897173269799,0.00226331474145636,0.259083579992707,0.316098561445683,0.0428027434346084,0.00102591487973314,0.0660753700755432,0.0211139621289805,0.000108202185477135,0.00349006522596673,0.11776794493199,0.32327777067382,0.0808042519331019,0.0894945589485494,0.00864511831050785,0.0208732565301789,0.000115692025915215,0.0598802400035813,0.000847099619355252,0,0.0112531038373567,0.00158824352838494,0.0665755927241337,0.000170579779080415,0.0998723719871945,0.0378238634344928,0.00375766805654132,0.00255365360080972,0.0354200721717927,0.00977195139568954,0,0.00151338143893631,0.00020312613992246,0.0138041459509669,3.85441475969639e-06,0.0141272732825385,0.000168996790346987,0.00192500810038743,0.00349281168837479,0.0706364750494253,0.049838686720014,0.0212159005746104,0.135546260609978,0.00626415313054618,0.12475675926238,0.108111809681159,0.000507665199446672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryx_leucoryx,0.0472057151372899,0.0394965059985117,0.0893551738650952,0.0178576778949892,0.000164344632245794,0.0301279649304087,0.0830762031487882,0.044353683077904,0.211568194387239,0.11088695800185,0.195565473026567,7.7715611723761e-16,0.00139088890603745,0.000141521321884386,0.0857765194801466,0.0281905754426788,0.19580323935069,0.00123531535842814,0.00355058928202656,0.0960225680022738,0.00052653069088604,0.0169318474964575,0.0724047111784163,0.0877589144578937,0.036706529908372,0.0013587433581842,0,0.0237467312748186,0,0.027502608228815,0.000695166743347686,0.00939868675677002,0.205083490052015,0,0,0.000730015815901708,0.041532999908925,0,0.0470996093509898,3.54940984426122e-05,0.00939396689649741,9.58585191845884e-06,0.0149178930009495,0.0159370483537978,0.000197469874473111,0.0245155232460784,0,0.0552131318922479,0.0763235473235059,0.00484289014028727,0.0269712683950865,0.0402366516498689,0.000393243543598487,0.0107617162937004,0.00478928696023295,0.000131600620793537,0.0276623889051509,0.0175396839691977,0.0124624504896045,0.000375010074946336,0.00499252982303111,0.00570321066354784,0.0938975384618842,0.162173270031758,0.0599057109513849,0.213462012320287,0.000714223545343784,0.0506073480164814,0.020064961670089,0.228222460482869,0.00625561000170116,0.000401494840602257,0.0704273298753383,0.0539441409395404,0.149470260307134,0.0220580595156303,0.372010571179231,0.0265063185463539,0.00832905582685795,0.0281592092592031,0.0524050930258921,0.183047746142463,0.000425580203558984,0.00987177904374859,0.0180277669473563,0.026891812578242,0.00056601528358724,0.00725522642243148,0.0377635559557563,0,0.00447921692144115,0.0541748975905763,0.000611328669039679,0.0297996475370045,0.117417640615003,0.0369743866879474,0.00123638352048816,0.043628968988049,0.0061416400529295,0.212671775563275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ourebia_ourebi,0.00116652431265496,0.139420136704416,0.229372205155202,0.000424178206484105,-4.44089209850063e-16,0.0216561183763133,0.0460628583820121,0.0273982676359761,0.0340840497741455,0.00391165192385845,0.00490681765430701,0.000250223732150001,0.000676144094777342,-4.44089209850063e-16,0.00393578691639029,7.24886228837818e-05,0.0113271318650491,-4.44089209850063e-16,0.00123879653277292,0.0349980000924599,0.000825451704374869,0.0397186311650031,0.199480408748051,0.221710151116664,0.0110639233139134,0.00071272057379268,0.000331017574663028,0.00344604541280802,-4.44089209850063e-16,0.00370907856009406,-4.44089209850063e-16,-4.44089209850063e-16,0.309083632202342,-4.44089209850063e-16,-4.44089209850063e-16,0.000118446336743849,0.000147147182231966,-4.44089209850063e-16,0.013110447439993,3.47107933407198e-06,-4.44089209850063e-16,-2.22044604925031e-16,2.15227769447823e-05,0.069269674577311,0.000601703230003525,0.0418778705317696,-4.44089209850063e-16,0.0639495563002045,0.187819294959211,0.058395462752414,-4.44089209850063e-16,8.56748693607301e-05,-4.44089209850063e-16,0.0189486343072076,0.000924908007036152,0.000140546845329936,0.0017554356449575,0.007039538946363,4.76684759567192e-05,0.0389109830303664,0.0139433370786589,0.00368867842327136,0.285848600472681,0.000335063944268188,0.00407025744874445,-4.44089209850063e-16,2.36184572123266e-05,0.00136739902249006,0.0127282690104477,0.148356189743127,-2.22044604925031e-16,-2.22044604925031e-16,0.0114321788607653,0.0141717915646855,0.422103033379318,1.64370703714667e-08,0.029978665389489,0.000753184092703529,-4.44089209850063e-16,-4.44089209850063e-16,-2.22044604925031e-16,0.000401107746800355,-4.44089209850063e-16,0.0199714363536639,1.50834855123794e-05,0.00349364165760746,-4.44089209850063e-16,0.000969965767658953,0.00118828100519719,0.0016070094202405,-4.44089209850063e-16,0.0901986777146264,0.000245179907906845,4.02179951219939e-05,0.157138027506476,0.000566758899328668,-4.44089209850063e-16,0.00518280711779151,-4.44089209850063e-16,0.0183709595457402,0.0862468905986185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ovibos_moschatus,0,0.00461898193739785,0,0.00672651747826702,0.00949106829324931,2.12025952350814e-09,0.174430319505824,0.000563046391853339,0,0,-3.5527136788005e-15,0.000314272212006306,0.00449633657874793,0,0,0.258283105358908,1.11022302462516e-16,8.36359488187721e-06,0.000139266427622964,2.67854152516955e-05,0.254254101176936,0.0321394372482019,0.323248089552199,0.00175652517311709,0.0109214970249178,3.68572727893479e-10,0,0.285164079404254,0.0001078894869323,0.0125943663857805,0,0.313926287426195,-4.44089209850063e-16,0.00396408893186029,-1.77124093170278e-10,0,0.00135331303232722,0.0255461369629302,0,0,0,1.11022302462516e-16,0.000321671020154679,0.00848571215013294,0,0,0.00414365677636386,0.00885389027201733,0,0.0852628397496974,1.13686837721616e-12,0.000384829819506494,0,0,0.411786525712356,0.301585985394197,0,0,0.1330408910659,0.00234393546989686,0,0,0.0241588742721172,0,0.00075224647828509,0,0.0289808032694562,0,0,-4.44089209850063e-16,1.11022302462516e-16,0,8.42305780679453e-10,0,-2.14157580558094e-09,0,-8.88178419700125e-16,0.00721212272597083,0,0,-2.61593413597438e-10,0.069435520674894,0,-3.87103682442103e-11,1.99840144432528e-15,0,0,0.0526634931725697,0.000252871170118851,0.0047921833518848,0,9.99200722162641e-16,0.122109594623651,3.70916623915196e-06,0.00439662431186449,0.00898965395352402,0.00070800846933039,0.00614668014957054,0,0.175476345652734,0,-4.44089209850063e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ovis_ammon,0,0.11456114210613,0.000387658996335083,0.0332868940149252,0.0508625341043217,0,0.545314651601466,0.0767321710679468,0,3.21396568012666e-05,1.87041765626894e-05,0.0377896869895674,0.0248542141370318,0,0.000259857104235039,0.61879191493738,0.00314978200685012,0.00952907601963948,0.0419854387084855,1.42277124148826e-06,0.569060815559644,0.123890020459868,0.39076694076536,0.0231690715824625,0.0132422525596024,7.61773749669015e-06,3.99222429411372e-05,0.685682931507637,0.00552893855117542,0.068348667630844,0.000902461280910316,0.618067355539898,2.5187318897224e-09,0.00616717649397081,0,0.000397999274743599,0.00947258990508704,0.0176785386908979,0,1.25896746121512e-05,5.94928906139103e-09,1.11022302462516e-16,0.01314548774875,0.0177805559800231,7.63596365800367e-05,0,0.00668963789056798,0.196819403666785,0,0.31027610414027,0,0.000222639700153904,0,0.000172003752234584,0.500150212872007,0.289783398686195,6.44744750447623e-05,0,0.330925232451093,0.00669085754168963,0,4.3762154186e-06,0.0539650007336447,0,0.0193171005026214,0.00577770597485583,0.111121546289144,0,0,-4.44089209850063e-16,2.80236200889128e-06,0,1.11022302462516e-16,0,-4.44089209850063e-16,0,-8.88178419700125e-16,0.0143084250972936,0.000970153348358815,1.51261542835623e-06,0.00428713512478041,0.0488446062267787,0,0,1.88737914186277e-15,0.00144235721693342,8.61132949336874e-06,0.0869144178443848,0.00185636266920164,0.00582514446911142,0,0.00266050346740632,0.336156756462017,0.0509066662948365,0.0572379477638341,0.00732616041602874,0.0486903641703756,0.0150344053661027,1.42277124137724e-06,0.210974108974376,0.00350443761342412,-4.44089209850063e-16,0.286519389175965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ovis_aries_orientalis,0.000358754986271692,0.0443738755354146,0.0133976390817909,0.0358396131323416,0.014177342230518,0.00851217742864541,0.314236349381095,0.0396461871542084,0.00911961691285357,0.000347817676273454,0.000115359421699046,0.000860229023611492,0.00210278277158682,0,0.000382497295301376,0.470259193452778,0.00197975459569499,0.000846103048330438,0.00926612679615224,5.64690391179345e-05,0.387521946413787,0.0983218663871017,0.476751657889727,0.137863731555736,0.0168627182581814,0.000352925104676327,0.000919677245830419,0.457923776306469,0.000360402705182117,0.0196971913272039,0.000375337441395063,0.406684741342203,0.046506900880974,0.0114256792509941,0,0.000188890711179446,0.0036191517713835,0.00681665149488575,8.83250100675026e-05,0,6.0931131714459e-05,1.11022302462516e-16,0.00324477115962907,0.0172637728851043,0.000176318297904876,3.38513958741959e-06,0.000670346385399978,0.0723872358286428,0.0197948993740873,0.162679560650036,0.0010080786513097,0.000671207408912911,0,0.0146174893936005,0.50322575847297,0.435187673511612,0.00196666862331119,7.95294553261883e-05,0.160961314143303,0.0100204012599552,0.00534592086725638,0.00117023079768941,0.112079521384367,2.2252420425084e-05,0.0233661574145551,0.00219819576895852,0.060500944744261,1.21257276154418e-05,1.09029335150224e-05,0.0299724426957511,7.75691156110758e-05,6.89846240937708e-05,0.000113658505473069,0,0.0596375839530014,0,0.000790359531033569,0.0172864858358344,0.000312235580963716,8.51451310335261e-06,0.000369975062280758,0.0485756686252999,7.44681336576347e-05,0.00303958756795109,0.000183720636608098,0.00136617044889997,0,0.0402739294833908,0.00256595618547018,0.00032960113181979,0,0.000180009561500549,0.153088613057093,0.00568543929375576,0.120948863101865,0.00233509934447385,0.0184741094666743,0.0101863758389855,0,0.25343454191006,0.0169327004715598,0.0901522818459255,0.415858323952842,0.456571275154879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ovis_canadensis,0.0548569997834216,0.200575770142627,0.153756074937657,0.0477878397039411,0.0464442218681397,0.0760547849094166,0.179288682997993,0.0603834327312367,0.140949853953285,0.0785379466665755,0.311950949291433,0.241952390049596,0.0135396312039718,0.00109310316182631,0.090895559570059,0.0106034181598186,0.0938883534788735,0.00126233271284448,0.0181126714332231,0.186884019897094,0.0135201503290117,0.0284360192613156,0.12578090719463,0.0523626984590191,0.0274904554877814,0.000466013311574032,0.00742710996947948,0.0359502137052737,0.0572228326349999,0.204502651321423,0.0231230655489698,0.035004861874224,0.409075416489004,0.166608097447216,0.0192448233848381,0.17248351151669,0.205008435212467,0.00829967219590233,0.00312992258764622,0.122313374685982,0.0241299011821424,0.042308169480801,0.0832488529127786,0.369673934835285,0.0200641283152408,0.0983730650710278,0.0239751005749497,0.122620553217936,0.184527630523896,0.114153900015713,0.0476673266164176,0.0641881647900301,0.000376441712733766,0.00844535874423968,0.00874424982019639,0.000686737940602034,0.0226716397067919,0.00172025024962141,0.0374422582273423,0.0231128771548583,0.00463667906213594,0.00085077606454087,0.0730920781621471,0.152285259855388,0.096596336204647,0.0382646341509912,0.0465239725143872,0.102370323248517,0.000472924026093668,0.132605608214409,0.115016605280534,0.069687240960788,0.141935028527148,0.0116202385160374,0.196949440734183,0.00712984357400936,0.0327240639593519,0.062854836116273,0.010645838631262,0.0235391813023842,0.0834550038211713,0.0481604162427257,0.011493422601296,0.104682044673293,0.0778344350424701,0.0442800430234005,0.0212577502583953,0.0512263851926018,0.0783752345290115,0.00563529928653261,0.00522003680256944,0.130948279591518,0.128172934070347,0.248610204839504,0.229621899889065,0.219010680631897,0.019760523593277,0.180040886819671,0.00693639566456705,0.154789733373119,0.137854984268295,0.149943542128824,2.59797635278058e-05,0.005753764234251,0.0288984840782183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ovis_dalli,0.00222671008699038,0.0155268563511487,0.000142423515249734,0.0408810568214668,0.0859278697031006,0.00182165606442486,0.120461075550001,0.0149922523074547,0.00215565039746057,0.00549967915368044,0.00506360725676425,0.00264955641356035,0.00663675020854493,4.58453748775067e-06,0.00348164953593588,0.159050565228191,0.000685955440171693,0.0132536420381968,0.0153051956223788,0.00430861053414655,0.196237946723003,0.0663880709675877,0.135818434939676,0.0578809088554855,0.0459032948858479,0,0.0125024874566724,0.212564271174502,0.001770956384894,0.0587020747099615,0.0047760080137651,0.278899265881791,0.00684200421475367,0.00730846689232034,0,0.0366836393199172,0.00271142289856074,0.0263665988087088,0.000406594422887818,6.94591711800641e-05,0.00125104834290291,0.0199422577866747,0.00585322973565305,0.02198226427984,0.042976805267246,0.000373572170772052,4.58097528053258e-05,0.0273484334238934,0.000763824632819876,0.0900544864885647,0.000349383983168861,0.00166781919495618,4.88518386654313e-06,0.001123680504585,0.232686466669615,0.152765021161497,0.000107795670751476,4.3736197165134e-05,0.186649829021853,0.0162320900368513,0.000134579634728182,3.63161137150181e-05,0.0249547421304858,0.000108733063579058,0.016993038337902,0.00466544400403446,0.0162261695889946,0.00463166695985262,0.00062621200749402,0.0211146909279282,0.000274586242578811,5.63640616424443e-06,0.0170018952413334,2.64738441685397e-05,0.00353478292833498,0.000196301901515428,0.000657377431161232,0.00286130531772777,3.19862015388805e-05,0.000546538363646265,0.0015199802408441,0.0115565822612537,0.000602644784355899,0.000210282215943547,1.88737914186277e-15,0.000482064896328516,9.41648537700068e-06,0.058684988848555,0.0066507235681893,0,0.000113540366132203,0.000720481477781143,0.111330755776473,0.00232307880913563,0.0233239606434167,0.0423406568123276,0.0801612463056061,0.0053143602379494,0.000182543472492247,0.0876890530626129,0.00891761690862292,0.000179187447480911,0.262654701911025,0.214966861717619,0.223484167542921,0.00796841832028783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ozotoceros_bezoarticus,0.0497919092328906,0.310779938717599,0.010638616120794,0.042722098216594,0.152786596708763,0.00140587434681672,0.256600705130336,0.0597330195839753,0.0267282812805893,0.0780296231813821,0.201979511414397,0.0738471528265775,0.0485130674990839,0.00134157454962158,0.0903153113595191,0.205324896030069,0.0510082902918911,0.0122798735004409,0.00498142513229993,0.123135258690939,0.299430675726297,0.00685259828105922,0.0597702243311039,0.00431615878382363,0.00105090839028654,0,0.00118913607968807,0.159922767435105,0.0166033740796556,0.311576707171719,0.00234636055668547,0.11116436308362,0.046463079766634,0.0724187161833139,0.00445298055071108,0.105267227001808,0.0553178842178039,0.000961590933441281,4.32429189944905e-06,0.0113171222694486,0.0151591185597992,0.0589045199018937,0.0204353729115485,0.282933548725042,0.0216291182981015,0.0981560318510208,0.0125593774069538,0.14205818511469,0.0898088672491307,0.387285168418868,0.024432298454598,0.0380163989578697,0.000120179227349304,0.000481909981183137,0.0468360869378998,0.080640094431038,0.00501737355364384,0,0.0683219400003103,0.00115847683453973,0,0,0.000172162702418377,0.0509536027529074,0.0125674507576644,0.0301620861668159,0.282111628732234,0.0945114998674573,0.000354076478814136,0.0413080422682042,0.0251643707149926,0.0102122574581216,0.106259938629085,5.32732773086408e-05,0.0378763408345036,2.1272128026828e-05,0.000603806877133128,0.00815498490182343,0.000495170745327456,0.00194721674576215,0.0693068677359217,0.0372378647653363,0.00341745211225919,0.0418891694227695,0.0237433917614285,0.00547790290174144,0.00461867071909083,0.0627091827295364,0.0582570648404558,0.00217336062494677,0.000359829034019543,0.143339469229504,0.254489921624902,0.207713346928432,0.0343495097027983,0.201914658419114,0.0015222154152289,0.101492124682487,0.000356219130779323,0.0331367868048263,0.00995607610523341,0.000218608780156226,0.0333669727187849,0.15610529450932,0.0635076987153415,0.081881218444264,0.00607500304107733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pecari_tajacu,0.125878644000672,0.141346994158399,0.0224779965666798,0.00215073599837834,0.000136382174679373,0.0184124989275187,0.00969729648382089,0.0412185582432988,0.135587332876484,0.288112493314045,0.255587067795518,0.0824760267163469,0.00561862987887629,0.00233479255366131,0.381091343268903,0.0422673333815969,0.240281518526111,0.00572786661698277,0.0564309087676994,0.20590182072107,0.0310619237816554,0.0205745332870698,0.0151024060627472,0.116008473035629,0.0142670255809654,0,0.0180980657206078,0.0229468192237942,0.00839572864271076,0.249232411919267,0.000631086094379674,0.0028394101017577,0.113439412614515,0.0715937774753421,0.0112815280607492,0.301048373822069,0.181590802634501,0.000828544552234689,0.0102808801472751,0.113102221003145,0.076105004227024,0.0943815391809426,0.0126652240166204,0.310715576886962,0.0955992952710542,0.124733297376892,0.00464286969914307,0.140110257399272,0.216478575121113,0.082148207115866,0.0368679606698685,0.0824497721614778,3.18941103112369e-05,0.000527536207427404,0.000319436552286945,0,0.0198986339705424,2.64113095433949e-05,0.0104509337216271,0.0131943402362634,0,0.00150135732251777,0.0109349426650377,0.0577175357443888,0.0754392417100135,0.0160571538574832,0.00224646070313028,0.193880096549802,0.0104202967187145,0.332172941273752,0.104112596405097,0.0637942038822908,0.2620597757419,0.00412354190171804,0.0805027503795254,0.00125381446455874,0.0278150201652341,0.00789895699841403,0.00235780292021104,0.0051909688844094,0.0720741128489734,0.190990659710963,0.060427958629532,0.240139582214309,0.119906400586218,0.0280511163486111,0.00379375635598123,0.226649140775693,0.396662310582986,0.000698965069148016,0.000937044321385416,0.132654269232179,0.114725084958229,0.26528124090958,0.0788021213842768,0.282175207626224,0,0.137349894954585,0.000566012745048305,0.00925083399871085,0.0386616779536852,0.0127097627160199,0,0,0.00184850926062052,0.134454505446713,0.0249768444758732,0.0728074801348172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
