Aepyceros_melampus,Alcelaphus_buselaphus,Alcelaphus_caama,Alces_alces,Alces_americanus,Ammotragus_lervia,Antidorcas_marsupialis,Antilocapra_americana,Antilope_cervicapra,Axis_axis,Axis_porcinus,Bison_bison,Bison_bonasus,Blastocerus_dichotomus,Bos_frontalis_gaurus,Bos_grunniens_mutus,Bos_javanicus,Bos_taurus_primigenius,Boselaphus_tragocamelus,Bubalus_bubalis_arnee,Budorcas_taxicolor,Camelus_bactrianus,Camelus_dromedarius,Capra_hircus_aegagrus,Capra_ibex,Capra_nubiana,Capra_pyrenaica,Capra_sibirica,Capreolus_capreolus,Capreolus_pygargus,Capricornis_crispus,Capricornis_swinhoei,Catagonus_wagneri,Cephalophus_dorsalis,Cephalophus_jentinki,Cephalophus_natalensis,Cephalophus_niger,Cephalophus_nigrifrons,Cephalophus_rufilatus,Cephalophus_silvicultor,Cephalophus_zebra,Ceratotherium_simum,Cervus_elaphus,Cervus_nippon,Connochaetes_gnou,Connochaetes_taurinus,Dama_dama,Damaliscus_korrigum,Damaliscus_lunatus,Damaliscus_pygargus,Diceros_bicornis,Equus_burchellii,Equus_grevyi,Equus_hemionus,Equus_kiang,Equus_przewalskii,Equus_zebra,Eudorcas_rufifrons,Eudorcas_thomsonii,Gazella_bennettii,Gazella_dorcas,Gazella_gazella,Gazella_subgutturosa,Giraffa_camelopardalis,Hemitragus_jemlahicus,Hippocamelus_antisensis,Hippocamelus_bisulcus,Hippopotamus_amphibius,Hippotragus_equinus,Hippotragus_niger,Hyemoschus_aquaticus,Hylochoerus_meinertzhageni,Kobus_ellipsiprymnus,Kobus_kob,Kobus_leche,Kobus_megaceros,Kobus_vardonii,Lama_glama_guanicoe,Litocranius_walleri,Madoqua_guentheri,Madoqua_kirkii,Madoqua_saltiana,Mazama_americana,Mazama_gouazoubira,Mazama_nana,Mazama_pandora,Mazama_rufina,Mazama_temama,Muntiacus_muntjak,Muntiacus_reevesi,Nanger_granti,Nanger_soemmerringii,Neotragus_batesi,Neotragus_pygmaeus,Odocoileus_hemionus,Odocoileus_virginianus,Oreamnos_americanus,Oreotragus_oreotragus,Oryx_beisa,Oryx_gazella,Oryx_leucoryx,Ourebia_ourebi,Ovibos_moschatus,Ovis_ammon,Ovis_aries_orientalis,Ovis_canadensis,Ovis_dalli,Ozotoceros_bezoarticus,Pecari_tajacu,Pelea_capreolus,Phacochoerus_aethiopicus,Phacochoerus_africanus,Philantomba_maxwellii,Philantomba_monticola,Potamochoerus_larvatus,Potamochoerus_porcus,Procapra_picticaudata,Pseudois_nayaur,Pudu_puda,Rangifer_tarandus,Raphicerus_campestris,Raphicerus_melanotis,Raphicerus_sharpei,Redunca_arundinum,Redunca_fulvorufula,Redunca_redunca,Rhinoceros_unicornis,Rucervus_duvaucelii,Rupicapra_pyrenaica,Rupicapra_rupicapra,Rusa_timorensis,Rusa_unicolor,Sus_barbatus,Sus_cebifrons,Sus_philippensis,Sus_scrofa,Sylvicapra_grimmia,Syncerus_caffer,Tapirus_bairdii,Tapirus_pinchaque,Tapirus_terrestris,Taurotragus_oryx,Tayassu_pecari,Tragelaphus_angasii,Tragelaphus_buxtoni,Tragelaphus_eurycerus,Tragelaphus_imberbis,Tragelaphus_scriptus,Tragelaphus_spekii,Tragelaphus_strepsiceros,Tragulus_kanchil,Tragulus_napu,Vicagna_vicugna
Sus_barbatus,0.00968434418358644,0.0104348071796028,0.000206144749050341,0.122570425667785,0.201253733582007,0.0126408265246776,0.0794290511828039,0.0633758502016367,0.0328303597586238,0.0296169455635307,0.120840036924777,0.104203178116522,0.149956069891103,0.0884044673530601,0.10105354070089,0.0708228482830228,0.124943721180079,0.0908390355929236,0.0260151036965995,0.0885056216466312,0.198659658667415,0.0207603647837793,0.019063801532707,0.0192435809684467,0.101526697786311,6.67860361125427e-07,0.0299787373527576,0.149744256813098,0.216198476779284,0.265267448463376,0.139739804725089,0.260911733351351,0.000919529831189592,0.335983528514462,0.101032830820047,0.154417874179106,0.327335716353817,0.216407706967288,0.0279817662185643,0.354186044017067,0.102162370697135,0.117141282915446,0.135760001441109,0.33499308126285,0.15535642382644,0.119417264040677,0.103563912384028,0.214794579016066,0.0186466855185381,0.239534039900693,0.0678316172465147,0.0337009910380426,0.000167924911200878,0.0384777278515305,0.198357513426897,0.0357082911639317,0.100409345348999,1.34138811169748e-10,0.0776275875978857,4.06335285192405e-05,0.0047727700706468,1.86855919626083e-08,0.0310933300989297,0.0838423008856568,0.17366003561148,0.179815616525695,0.221547133835946,0.0499994423595527,0.000417611026963471,0.00173143473948234,0.138141038769702,0.126812864902582,0.156087829807663,0.00118205042809505,3.68161489661123e-06,0.000244694089129971,3.46523046845792e-05,0.136581046508576,0.00261338514193643,0.000963509862710654,0.145597534331207,0.0388672557772332,0.138099704138966,0.0977267288146753,0.147162468577559,0.096432327825379,0.0666985812557963,0.201698380286921,0.240934551005388,0.0704802709025343,0.0178614426550375,0.0189523865315091,0.19874898644522,0.268551193852461,0.0758651079496799,0.181127442647323,0.111347111214681,0.0515746335724452,0.113598732554177,2.06795057082765e-05,2.42089909230359e-08,0.000335599634020411,0.109528911166062,0.0690577056283913,0.104558757541938,0.113715323980219,0.112795558825906,0.194733859518545,0.0525929507179991,0.238784387486009,0.0685813111530096,0.0288362420413295,0.120961621414198,0.410238670922464,0.115708713953261,0.199302301732267,0.142947564843724,0.0304256674482507,0.212044458544292,0.106122704555129,0.015623705585645,0.151004874302248,0.00470424941959935,0.180603610835999,0.138001344667438,0.0201300403553573,0.0988510408681427,0.0352736847810428,0.0842960058935608,0.153587800518849,0.174354642159653,0.164692596448175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus_cebifrons,0.0361789524084455,0.0402772977071173,0.00522108969656554,0.00199264061606153,0.00245774590196446,0.0290239277979926,0.00379698918144356,0.00225362296067355,0.0312423288262144,0.17384379051629,0.242961961697793,0.00243391127907144,0.00247728669586889,0.224161768560589,0.121227054780146,0.0230156388705229,0.103622008589625,0.0155941707150379,0.00457814795411671,0.179994215400848,0.0435755294755092,0.00596964818335188,0.0193224153729624,0.0292542102890726,0.00307395489025142,0.000330426707143561,0.00170133989017907,0.0366773571362585,0.00484538950991276,0.162942986250849,0.00232612221291395,0.340767836319153,0.0115529803363675,0.272829323827277,0.441576272855475,0.139017879379776,0.209083670017811,0.0875500443067054,0.14711141314835,0.308904484331748,0.442997742801591,0.0077313211468697,0.00243207816860469,0.0428605997201346,0.0615892774044893,0.0375484963759223,0.0523181486541587,0.037690376124874,0.0387986323908507,0.0314533586430572,0.0218945751591799,0.0290558198755531,0.00451547597535384,0.0364107872453951,0.138339071046571,0.0274955169056632,0.0742781064462968,0.00177697529250709,0.00514688140943809,0.00434840844990347,0.00168115216420051,0.00151226096333046,0.0215858816681395,0.0361224400874368,0.265511930641171,0.052429150372328,0.00388839439336119,0.0351669506745569,0.017751239286205,0.0139078287774858,0.444510567757693,0.455495793985813,0.067566506970854,0.0349314922093253,0.000970099256973667,0.0249615406908898,0.00664237965308934,0.011223086781731,0.0157283483864882,0.0312515237899841,0.0235367285875164,0.0329007888826051,0.386530516286599,0.240879401559866,0.496035821837743,0.0188361303092535,0.17625982761353,0.241334737920875,0.207024518206154,0.00166300986394874,0.0139772373762566,0.00408211486750287,0.0730742401581584,0.145086965408285,0.00610877458367565,0.0695419556050292,0.00183383253089986,0.00652286265208124,0.00410798053950356,0.00737290977015881,0.00424513329958864,0.0345592870159522,0.0018595681378607,0.00267844553340613,0.0481611622667322,0.00512499983262371,0.00464688458436457,0.220621807322583,0.169419936727425,0.00292318312195139,0.17875400409646,0.0694743901298873,0.436470673889191,0.0835179233981422,0.116846268137994,0.28339543828738,0.00680842858416308,0.00146729280164515,0.0039958361027792,0.00136211235558381,0.00377888766364609,0.0184507990676063,0.0123097356534863,0.00782815841620199,0.00636683600589627,0.107304677877061,0.00319781022156984,0.10603749403354,0.00019089475148959,0.00310226270416392,0.00604868734363473,0.256714392521726,0.109701978102916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus_philippensis,0.097765862173513,0.122707814670292,0.0426776998643267,0.028109512962329,0.059361959384717,0.0960920427760921,0.0923118639762659,0.0459038520586604,0.148083457229962,0.356283352209933,0.42180782124488,0.028488803721931,0.0548521979520449,0.261945378915492,0.256075835595376,0.142402120770937,0.259089955175152,0.128918834470373,0.0466242115336764,0.355246268184972,0.164751531033717,0.0974431796374866,0.092652260306357,0.118712737273389,0.0417298735623785,0.00670423819951915,0.0322152648275824,0.170222536361554,0.035739169683677,0.333305452617778,0.0587258573458187,0.450834712783428,0.0545782689402952,0.358894884624484,0.381155265216788,0.126082717637796,0.35405696577458,0.254872861362092,0.249826047843961,0.495253206438098,0.382528519579861,0.0334206764097548,0.0545671454583074,0.129418694801209,0.198594886038321,0.107379126244653,0.091360172285221,0.173774306486144,0.0928844607200389,0.127088451438182,0.104323919723746,0.0880174288985717,0.0455463791304426,0.125346713009312,0.303296363309144,0.130324861225518,0.163023306738326,0.00544436673702298,0.076360324148671,0.0283113956245674,0.0263206861014313,0.0130683719261732,0.127362580300567,0.0994173388284622,0.490899356543785,0.19590107727933,0.0727593136679322,0.113585022323283,0.0261696152853388,0.0433185257121609,0.683878369314477,0.467512818687526,0.156248903241608,0.038559575467201,0.0146002032055678,0.0614412895774711,0.01852719362888,0.103842429938608,0.0793613973877778,0.0847518346958474,0.105306176593142,0.138080727400709,0.431804684193178,0.251246495137632,0.633132227177746,0.105216241311391,0.345602359966542,0.309891328539921,0.418362646481794,0.0293513599051968,0.0870751255152556,0.0415319246815345,0.170350367979206,0.269361703818457,0.0708040277132463,0.183415236120711,0.0317069967709186,0.10326208637115,0.0630638178387388,0.0542108622016811,0.0314797446208296,0.0397704229484237,0.0325920120112909,0.0690776443290911,0.189963192297988,0.0641702321244652,0.0455543798768172,0.333005423589866,0.290612944793201,0.0790116178615272,0.289448774442369,0.162789487299936,0.42294217655945,0.225045740181552,0.186284605706507,0.396175799143976,0.0605090162021458,0.0470584371000464,0.0529691161302664,0.0156186964585424,0.0804730018358478,0.108495012281079,0.0525116445983971,0.0357032898276087,0.0943572033808635,0.0996076458186983,0.0797651975224996,0.241536135005882,0.00541622526166352,0.0487380745210733,0.0689636020553553,0.425894153383248,0.15440157731241,0.484155479232527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus_scrofa,0.139853112849151,0.137078451068044,0.0384110750116015,0.0231681894872123,0.0384895290387823,0.221286609620267,0.0316785106689333,0.0592130680441989,0.134298234292714,0.24923738663664,0.435258627929942,0.0235334377834407,0.0490504687372267,0.173096159957088,0.352744464378823,0.140563233003925,0.24191185493239,0.0938898839563233,0.0573921447834567,0.320060930468971,0.185669346636203,0.0710094383807706,0.129782908303341,0.0913975749792139,0.0202512033940954,0.00412796394776538,0.0162921200774345,0.144689507506117,0.115487706748266,0.382287870234616,0.0221941030750566,0.420251010016683,0.062861533957198,0.38659918129671,0.237714003940614,0.249728727953459,0.373128251847468,0.194431235632793,0.160272845939863,0.560306781815157,0.238632345762667,0.146014040900717,0.131416852914497,0.197909305400018,0.193792130395647,0.227082253426615,0.13260589324666,0.276050666099622,0.140832068439692,0.160408281179781,0.206167574586272,0.156034129081397,0.0191643926588043,0.224324280317782,0.29730353918529,0.0994439781459555,0.266812458060793,0.00325307391015894,0.0731257483036997,0.0503444199593099,0.087142981277352,0.00548532995945461,0.132662374503501,0.152754663300124,0.480060175703696,0.19305193096192,0.0391564737260549,0.194508050815796,0.0221761303149667,0.130729888437423,0.427515225413675,0.308332645830993,0.205506740789066,0.0173278789137064,0.0209007641267113,0.0333351523618436,0.0260219815464869,0.089792739641158,0.0664161719009254,0.0537961107731553,0.220941744495381,0.195392682620763,0.396895878233429,0.357137570803189,0.414435497520191,0.148049257919334,0.234597456361385,0.370068219956066,0.43487362652249,0.0275097790036701,0.0569914154708043,0.0977159175170034,0.188618576408367,0.311905293011645,0.154623436289431,0.384829394553671,0.0143496978345521,0.209735732572994,0.0706351788591321,0.0363685454975399,0.0256562415606095,0.023831251531489,0.00322574060807768,0.0139487510693914,0.178655851798309,0.151936883369835,0.0128365168170279,0.356345770121309,0.410894459805777,0.114192270447566,0.318688578800839,0.222191774692756,0.30099507560272,0.351332775004697,0.364693034868876,0.402793599144488,0.0264870973186602,0.00598722741923541,0.103917254935025,0.013049188364371,0.10818407804046,0.10148879330262,0.0849788029361553,0.167259446604085,0.117536087659813,0.087445849622092,0.0841151489901014,0.254405894061155,0.0298813084506949,0.0501290890328301,0.0573788491521399,0.452324965747663,0.276566798924386,0.302684664342643,0.483533234904481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sylvicapra_grimmia,0.0372783697327816,0.140117976495958,0.0172698285127332,0.209658463809777,0.518434697089013,0.0761195518917096,0.403068599854904,0.184730437227395,0.275594124326344,0.0962460982981067,0.127275689255392,0.234791124699429,0.304346253787174,0.0818744232522537,0.113961438648194,0.321630089367286,0.459689804788452,0.513705904191758,0.0515764398054906,0.254769940991158,0.64378900576518,0.286724999575793,0.0866523547769396,0.196914995052254,0.201979994298548,0.0013569501947448,0.116283211226166,0.531808922433949,0.223424337823102,0.504027982836934,0.515551676334782,0.136823871490518,0.0268731148570464,0.265048919906583,0.0104277345505454,0.0718232309185296,0.547023967295245,0.449815430073046,0.0325954972730274,0.281557612973804,0.0123861080884161,0.0673216073432583,0.203467583088097,0.477352632753817,0.56873593387944,0.134737127170857,0.111434303570155,0.321419697360185,0.0511797706719772,0.683465700323395,0.0414477298060456,0.0762196297301977,0.00593904045651161,0.125537199306932,0.524469034483532,0.181697422905716,0.130833089183583,0.00416320762211719,0.35929477375392,0.0106857365211621,0.0187898117512204,0.00149760392664411,0.156908971062156,0.0468094942793471,0.23294896503254,0.568613315681872,0.554484507703192,0.121579230117476,0.0141001100649534,0.0294870834156142,0.0241414153365473,0.0177099246703291,0.237369793112522,0.0114170281668159,0.00734895300358906,0.010703566989266,0.0121219872212839,0.5238241916736,0.163884072003404,0.0149259915511207,0.176603585282085,0.178781762164535,0.0435377118762563,0.0781351883150542,0.0171897648036462,0.282502091749705,0.026939534321117,0.0850582610372806,0.260452439980923,0.122676318373892,0.0491565255936547,0.0455534558077305,0.537970380901695,0.607878832176019,0.23439087239416,0.313294642708494,0.184479017900357,0.241340387885318,0.511850129700396,0.0300597325383993,0.0109902741255532,0.0155556825936124,0.241272050294502,0.358636381108064,0.487704962795929,0.17693709059262,0.26651349441707,0.263608199059395,0.0781384065710576,0.690524959205144,0.0651159704097842,0.12272397997843,0.0251915167358252,0.407847626757796,0.0580196819844444,0.14089955271637,0.375804159796,0.196226636317591,0.255305225011084,0.0826006037066892,0.156004431793401,0.606546851241017,0.0344174161184471,0.0908613194594693,0.403590243445003,0.0277293467702617,0.459858812127414,0.217973191916238,0.037038196873164,0.180187092702997,0.528155126295521,0.126164181109731,0.236939405275388,0.0237154425720857,0.114146707433207,0.139111724770183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syncerus_caffer,0.30090873126306,0.273186941664818,0.0948162376686591,0.0813223498730465,0.0755814322031559,0.248147374448289,0.0453310504648966,0.131212876725402,0.16899175221201,0.177173604767783,0.346943883874205,0.0287261693399349,0.111666801967566,0.137956432924548,0.321797823383571,0.129645918703618,0.237563828054896,0.0888762041601652,0.111071946736685,0.230788409493328,0.148859164480494,0.0940408422175223,0.132259969975792,0.142476491942496,0.0680346818743907,0.0145837403785802,0.0562623346105261,0.135430464032735,0.077639087690158,0.276236199127353,0.00185207781996244,0.266656556150833,0.132318995518712,0.191422434409329,0.0655332736859084,0.163988258897085,0.224869324340199,0.148468894195709,0.124788798242666,0.277485172232739,0.0667216079618322,0.142554819925528,0.225728733852273,0.0914075499347212,0.1792137034023,0.260277052751274,0.111136846334165,0.262516314071126,0.294861195489124,0.165536633289691,0.25881289769655,0.332137884825458,0.0212709268751889,0.263459241525911,0.224564698567721,0.134176829188373,0.308617539645232,0.0102446807285621,0.0631961413199692,0.0740056170252351,0.0575520364857908,0.0113395938834159,0.19986395363088,0.248800228010595,0.377147872881621,0.161316358612545,0.0858897193074268,0.32663679910838,0.0552825761504034,0.243301212529546,0.164600551949768,0.112444757601292,0.412214213928327,0.0351894581769733,0.0552218762994509,0.035559806597802,0.0718127824699845,0.129407801579224,0.067020802247685,0.0736270556085356,0.256725317589263,0.214514974924729,0.222034478973224,0.274392825657295,0.145116922053576,0.209808392934833,0.112478399887651,0.251559765204189,0.358498113743107,0.0330907528772459,0.0737250171463996,0.0948405821604318,0.19150055836737,0.219150776321649,0.322277887995277,0.3581955745255,0.0490778471521941,0.289206631189017,0.0426423973544857,0.0863072043361092,0.0418713876117346,0.0498005293507812,0.00326212868333919,0.0531230096446982,0.200497215387899,0.180670224524205,0.0124375570490793,0.289841592932638,0.299474040990415,0.185277714691922,0.372324795389448,0.451057908018764,0.103239792793632,0.253032465478981,0.369857334618615,0.212089437623593,0.0170559037119835,0.068201082045776,0.127449831669231,0.0204939000517976,0.188775824093654,0.211268052230648,0.17890914728067,0.22430398953253,0.113301047664774,0.0992803823363867,0.0524102292339863,0.284530035088196,0.0274953690736847,0.0868108852493282,0.0350952290094563,0.342315275690148,0.126889323216709,0.10314274919069,0.209546708258113,0.343879931097116,0.16111350930188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tapirus_bairdii,0.0926817244712408,0.100531211305149,0.0135311557334222,0.0739692959089386,0.105029810520309,0.0785845668694699,0.102537923528223,0.0228301652340054,0.103443724921098,0.280929262511131,0.355953910891576,0.0233622551963656,0.109884367392784,0.179646797960831,0.249585243813658,0.162461465099323,0.247472016934916,0.130444044506121,0.0182742401881247,0.297627996466346,0.223489522897235,0.0621735232412681,0.065865487676967,0.0741108971628063,0.0492059627632329,0.00156515600595142,0.0297358174056855,0.177214090623689,0.0989245470332596,0.351746534861013,0.104866603696109,0.489691389007068,0.00979569447509399,0.41667865259606,0.229408203538655,0.138105339825839,0.376917323286925,0.208115657080336,0.16913237181869,0.370091095497416,0.235783730436977,0.0492307407541128,0.113271222523566,0.17427711924776,0.23948621877351,0.108018254563368,0.144569599342151,0.202248572606751,0.0618323639247488,0.214080164932757,0.114370242231014,0.0992031337884204,0.018124490492587,0.117786183553295,0.331641478329369,0.123230429529524,0.131735669760665,0.000619476972267941,0.0727572580869407,0.0044094014424424,0.00642006460019118,0.000492156079111239,0.0792603251724102,0.12252981378865,0.46635748832434,0.211914625043087,0.158909907694479,0.122645387522844,0.00847136500879375,0.0621975385176337,0.378049729494857,0.259091872565667,0.196595850678596,0.0119767358796932,0.00080502854953679,0.0308409905609417,0.0174665347234598,0.158658141480659,0.0626305456224868,0.0507570085117252,0.137109856567653,0.106796379664189,0.377347222076549,0.256617589973306,0.407482812322518,0.0957842389120734,0.204703442653043,0.466021595142709,0.445689756613148,0.0774961491621748,0.0716901637205535,0.0113240755996588,0.189166687688248,0.307749143041333,0.0665357817511991,0.200006386014584,0.0808105809104341,0.0787477443223494,0.0988813423819889,0.00926983952664917,0.010337714382744,0.0139716434348115,0.0641678344703576,0.0972890011178947,0.180375177918246,0.0438315092086253,0.0834428502878406,0.356442746843846,0.339625920144946,0.134125000192125,0.205197130986039,0.151436998415497,0.293334706493991,0.300911799754206,0.20062551091448,0.263368773482293,0.110125614018421,0.06491073944873,0.129956260025303,0.057478762387137,0.0374506163341903,0.177988452178031,0.0225300259580918,0.17798290065107,0.115767963431283,0.0840848427923134,0.0921354160092932,0.196398137641016,0.0883030711311026,0.124931578308905,0.143728134823648,0.352677572366641,0.235827592530757,0.258422680930338,0.425229863277251,0.392014133296458,0.165859717901853,0.214236175872869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tapirus_pinchaque,0.00720341229209109,0.0510122734950452,0.0030530186188561,0.18727103882909,0.457506833003759,0.0281778093831329,0.294740130443672,0.208168840479636,0.235101162769018,0.0456553520273181,0.0770097220854784,0.267197214511536,0.374652451774845,0.0666434523194325,0.101295760339508,0.231142304064926,0.339902157595985,0.37107296158904,0.0175217155489974,0.187112448929455,0.469193848283943,0.284314394584542,0.0677088414088189,0.19495947780979,0.214616143467639,0.000244851437089189,0.0758250096371198,0.425015856480016,0.252864614623237,0.362508612471622,0.374514981595267,0.127173225397212,0.0153881176207643,0.229195833520368,0.00347498194183027,0.0516798668264626,0.496678505517037,0.455440545841573,0.00271545609542023,0.251393619084265,0.00527427108690115,0.057149066677713,0.191690597830448,0.410274258466791,0.393946214710439,0.0996132692444195,0.140953750007289,0.243998658468729,0.0179472161058035,0.495085276330182,0.0342180629303005,0.0398791480608446,0.000508381435905036,0.102814294940246,0.393945019873689,0.112496664209881,0.118871850550315,3.49416149347803e-08,0.283051845239355,0.00193331547301556,0.0268669146824451,0.000143229210885276,0.120005345260978,0.0281493766956317,0.165928717007445,0.449804632081372,0.457184598321236,0.065135369235245,0.000166760485559969,0.00781621567240454,0.0060897014471909,0.00643969117456578,0.180478864591181,0.000241795950777779,0.00902922649105242,0.000532144778745414,1.18624243770071e-05,0.446947475791923,0.157988429946955,0.00149729020686706,0.109349792489391,0.134470261522775,0.0156093110916674,0.0446297726687731,0.00531267239490707,0.306220837419572,0.0136496981026087,0.0615926993608804,0.182412828542047,0.130081179246834,0.0199821642924566,0.0661822825120992,0.416799668497296,0.546717791857691,0.203561753236106,0.260089578360043,0.18512803343048,0.192135465757225,0.385053916999061,0.0191256983611111,0.00303024698527221,0.000249270944296276,0.26106814233199,0.282039483726642,0.383074723131407,0.181283497335828,0.234544049769833,0.191317701127338,0.0208957698629787,0.562998056198271,0.042173523335863,0.0372651958179241,0.0108619896852578,0.372819081089728,0.0580092848934119,0.125845492708959,0.289274653833451,0.142524422184728,0.103666823116898,0.106675810685471,0.0963924452178188,0.533684959860948,0.0128891291411681,0.0823559609591199,0.334135010553897,0.00174821405868775,0.346208675217738,0.17964109621483,0.0654469389430433,0.174137326816479,0.378698592365389,0.0553352624579904,0.229629978359804,0.0050488849692647,0.070610069245315,0.104764607097535,0.585307884823896,0.0636836875194182,0.126726000765255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tapirus_terrestris,0.240534974223645,0.208660076691684,0.0672076046617747,0.0269950169190719,0.0652313325273941,0.214489718462015,0.10687886334434,0.117086601351285,0.20404898184717,0.310314284438871,0.514157752291639,0.0691967289031594,0.0506901787968623,0.212146203068942,0.39490909709717,0.221929375229507,0.309792047372347,0.167857468916219,0.10856660248046,0.457769817565366,0.234874611952852,0.113658672975493,0.184365753584567,0.103933640363219,0.026074269164468,0.00506616439690322,0.0200470469897848,0.200730122015698,0.0686990027549199,0.452721731478572,0.102130656262011,0.336543019937409,0.05462685962197,0.353286101191636,0.170309420361133,0.241769448121828,0.278844987751809,0.190126587925134,0.169027879369468,0.430883603080093,0.172106278558222,0.151189741731741,0.0780158639138013,0.201769154447904,0.290062485623934,0.313291929090365,0.0783793573312057,0.424753275973109,0.188748036893714,0.206132502559114,0.269554464620251,0.234257263351182,0.0119599454054352,0.244290006091947,0.350753492095008,0.160100090944219,0.267958174487457,0.00235027440130053,0.119610536684431,0.0249595291932166,0.054531712466478,0.00610977817349601,0.181777362722326,0.225753957030638,0.509994998095405,0.269826801031382,0.0772618025289827,0.262701067611153,0.0242824642115997,0.209531130658289,0.308809522460751,0.19009420715934,0.244478430840758,0.0241073624027359,0.0211326137820648,0.033383020064168,0.0526005931073064,0.122781536515865,0.106032372849547,0.0516199050439077,0.340372005619399,0.297872313541133,0.411568075010739,0.413911211702168,0.314212879410527,0.178365792706004,0.152507441378278,0.41240246011407,0.470794363636079,0.0112577321413047,0.0688172644392476,0.0984445119913552,0.234545183325028,0.306922718227782,0.130885677771621,0.43921588606274,0.0179567662499909,0.182894400977458,0.165194713795153,0.0662940423451327,0.0350891152729229,0.0336636453067458,0.0166124961304931,0.0877341373135698,0.232080991453092,0.167342950968555,0.0297052491142589,0.357669799481115,0.487512125116694,0.143617696010912,0.367656403741519,0.324833958739955,0.215802272183081,0.288193491705277,0.357240267152494,0.383196654930416,0.0724567501161196,0.0609927836294722,0.0985308410784795,0.0112763878497113,0.174731756154133,0.122018769859588,0.147835143628905,0.205716339820391,0.182200560419205,0.112374050425397,0.15343803680246,0.329418284741571,0.00152067394715549,0.0253251427002025,0.0913542305141791,0.477527304324226,0.211182020147461,0.239685034463116,0.370753534698413,0.465244945014824,0.163197746495148,0.340883165218647,0.359610132504204,0.10130358824604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taurotragus_oryx,0.0663847624215689,0.254369308703249,0.033245922667739,0.154927310122802,0.445917832786943,0.0641053172178826,0.666913764817524,0.158527821230524,0.469958510117082,0.142968060758482,0.117634016909907,0.14501941335481,0.239223219788872,0.0684164696562691,0.100103288454769,0.612183801724435,0.516427857492338,0.720776177779775,0.124119916414233,0.275295860472339,0.619974733836055,0.448396983574299,0.236780776607968,0.244258412525968,0.157817050276952,0.00389257198027904,0.115810962006986,0.661419601053668,0.119719935131985,0.486363470611303,0.695298430940021,0.0996161564258375,0.0289744832191695,0.174747993911772,0.00403986661259859,0.0488763744950304,0.386535833657901,0.402320427695069,0.0211580805879321,0.156322086791189,0.00557597733397364,0.0363588923297604,0.121252945515127,0.345676422937433,0.700506082733135,0.128604552517331,0.0827851620418031,0.326419767936065,0.0636276998404802,0.702734655610431,0.0627116707299954,0.0844792173111959,0.00997648658259243,0.120169250143079,0.615925113500893,0.413213259826049,0.110683662997693,0.0025549600262893,0.359109412058566,0.0154254893287049,0.0208739487854599,0.00323888253663296,0.249951868799148,0.0663700396428203,0.213998783048485,0.694088377955189,0.54970921159471,0.152055013767231,0.00730463448672247,0.0474306307097524,0.0211092079600306,0.00586683880357042,0.170384169900603,0.00547860668369604,0.0124115752871972,0.0159891192516675,0.0132913716638606,0.573510184579195,0.360551750993576,0.0281005026164984,0.213094983141573,0.24469177867452,0.0341493446355162,0.0680326816219465,0.00438388146433299,0.319176762830232,0.0210264269046332,0.0635485523593231,0.168765114735499,0.101500780450396,0.0862239494350665,0.0417164055675724,0.608453839748188,0.5359204044638,0.176791782609264,0.250997674288153,0.165430807808813,0.257797704989352,0.582312373702343,0.0853130484813704,0.014679234893531,0.00948728507227059,0.313439753556945,0.627739057407008,0.590151115594598,0.127726339021779,0.282212888535388,0.238251634475354,0.0730409512243393,0.513055505138452,0.0786602238589807,0.10637608669357,0.0087316033166932,0.261490873250431,0.0726538662199773,0.103011079001208,0.493838313636087,0.440970917835045,0.19526978313803,0.0625345868691499,0.199472491582051,0.647611246639383,0.0476167018225528,0.0579821478232365,0.415665969582243,0.0165551926990808,0.626271033430874,0.255062111522418,0.0157082446711052,0.142239904023096,0.550918572837678,0.0919058484886929,0.0992452459108663,0.0156077873678856,0.114377542667771,0.0937082412584852,0.586352646104621,0.105986428188193,0.13543768587614,0.450413295535362,0.160368450408285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
