,IsDomesticated,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Aspect_10deg,BulkDensity_10min,ClayPercentage_10min,current_10arcmin_annualPET,current_10arcmin_aridityIndexThornthwaite,current_10arcmin_climaticMoistureIndex,current_10arcmin_continentality,current_10arcmin_embergerQ,current_10arcmin_growingDegDays0,current_10arcmin_growingDegDays5,current_10arcmin_maxTempColdest,current_10arcmin_minTempWarmest,current_10arcmin_monthCountByTemp10,current_10arcmin_PETColdestQuarter,current_10arcmin_PETDriestQuarter,current_10arcmin_PETseasonality,current_10arcmin_PETWarmestQuarter,current_10arcmin_PETWettestQuarter,current_10arcmin_thermicityIndex,OrganicCarbon_10min,PhCaCL_10min,slope_10deg
Mazama_temama,FALSE,247.864583333333,98.40625,68.625,1415.36458333333,319.916666666667,175.677083333333,144.239583333333,254.239583333333,243.958333333333,263.59375,227.833333333333,2191.13541666667,352.96875,42.9791666666667,59.34375,933.28125,159.53125,480.03125,445.96875,3.39080364955099,115.520833333333,29.3020833333333,1561.92855199178,47.4324998458227,0.189270829743085,4.19843748336037,562.543858528137,107187.375,107187.375,274.34375,215.0625,12,107.131354490916,134.293437560399,2047.86490631104,152.020729462306,134.715936899185,649.828125,503.59375,59.0729166666667,0.015260292529925
Muntiacus_muntjak,FALSE,219.708333333333,100.833333333333,54.5,2942.64583333333,311.333333333333,114.125,197.208333333333,237.708333333333,192.083333333333,252.375,177.708333333333,1821.08333333333,384.4375,24.75,86.1041666666667,1000.1875,106.4375,610.770833333333,198.666666666667,3.34413402155042,127.520833333333,27.8541666666667,1439.41895548503,56.4987498919169,0.142083331166456,8.60208335146308,374.87249994278,94783.5,94573.0625,228.4375,207.75,11.2708333333333,94.3704168796539,107.136666615804,2470.08127148946,145.19270769755,120.279166221619,537.34375,195.6875,53.1666666666667,0.0335632632638105
Muntiacus_reevesi,FALSE,95.6832061068702,71.5076335877863,34.2118320610687,4784.62404580153,208.211832061069,2.04198473282443,206.169847328244,77.0248091603053,65.7080152671756,157.368320610687,35.6450381679389,656.86641221374,66.469465648855,40.9618320610687,13.5152671755725,190.125954198473,135.847328244275,164.914122137405,164.900763358779,2.96708972058588,117.38240917782,23.8814531548757,656.382329693277,41.7216029276375,-0.0183969467295376,13.4680344039247,113.201488451193,41425.2480916031,28356.3893129771,58.1469465648855,121.391221374046,5.88358778625954,12.8172137355076,43.7266030347984,3965.81684840544,105.376812869356,29.9130151526619,155.87213740458,378.629063097514,56.1682600382409,0.00489293378957129
Nanger_granti,FALSE,234.767287234043,154.522606382979,82.8417553191489,843.253989361702,331.82579787234,146.559840425532,185.265957446808,239.966755319149,224.29920212766,245.115691489362,223.386968085106,541.155585106383,143.074468085106,5.92021276595745,98.4135638297872,254.852393617021,24.1662234042553,185.017287234043,32.0279255319149,2.61545075388982,135.938829787234,35.5824468085106,1983.85762121322,74.5523140684087,-0.718843080796935,2.7170212845853,99.0181117362164,101481.77393617,101481.77393617,293.929521276596,167.724734042553,12,151.484641886772,154.806969186093,1263.76873259849,178.546927959361,168.074428314858,612.426861702128,146.974734042553,66.1688829787234,0.0111412111895179
Nanger_soemmerringii,FALSE,251.230769230769,150.461538461538,66.4615384615385,1993,359.538461538462,134.846153846154,224.692307692308,260.692307692308,226.538461538462,274.153846153846,223,605.538461538462,133,6.92307692307692,72,299,41.4615384615385,152.230769230769,42.7692307692308,3.88944228795859,145.615384615385,26.6153846153846,2007.88924466647,69.78692480234,-0.699230767213381,6.81538460804866,90.7738447922927,108671.538461538,108671.538461538,300.384615384615,212,12,147.438460129958,151.049229548528,1523.42535869892,183.655386117788,168.218461256761,664.615384615385,88.7692307692308,75.3076923076923,0.0241097583829497
Neotragus_batesi,FALSE,251.133333333333,91.2666666666667,77.8666666666667,758.4,313.8,197.333333333333,116.466666666667,243.333333333333,254.733333333333,260.266666666667,240.533333333333,2158.73333333333,338.066666666667,37.8666666666667,54.4666666666667,886.4,155.733333333333,413,766.2,2.91310490369797,127.2,21,1576.92397460937,49.7660003662109,0.226666669671734,2.29000004132589,637.409330240885,108512.4,108512.4,277.066666666667,211.466666666667,12,119.849333699544,136.323334248861,1090.97733154297,145.809333292643,124.824667358398,658.433333333333,147.466666666667,45.2666666666667,0.0030311122070998
Neotragus_pygmaeus,FALSE,254.555555555556,96.9814814814815,76.6296296296296,733.481481481482,323.111111111111,196.740740740741,126.37037037037,254,255.462962962963,264.111111111111,245.240740740741,3000.37037037037,455.851851851852,86.5740740740741,48.4444444444444,1063.94444444444,373.481481481481,542.851851851852,796.407407407407,3.95877421014714,124.592592592593,27.6296296296296,1630.82056116175,24.3924074702793,0.418703695621204,2.31203704189371,811.044640435113,109988.333333333,109988.333333333,284.333333333333,210.166666666667,12,123.212407147443,140.740001113326,1266.24536358869,153.668149877478,132.784629115352,668.75,217.425925925926,43.8333333333333,0.00452189626415724
Odocoileus_hemionus,FALSE,107.726840855107,137.288598574822,46.833729216152,5695.14133016627,272.304038004751,-26.4097387173397,298.71377672209,85.5985748218527,140.811163895487,182.685273159145,38.290973871734,690.832541567696,122.857482185273,10.3812351543943,66.3705463182898,331.249406175772,42.229216152019,70.6282660332542,298.546318289786,3.13187935703213,140.531736526946,18.5796407185629,1109.61379794667,74.6418646044516,-0.378895486494849,16.0972090316782,95.2421375668813,45218.8432304038,40814.5118764846,90.4821852731591,113.985748218527,7.05700712589074,37.0219121670213,132.053278212876,5034.84647874991,151.65893078983,68.1552138690994,185.598871733967,166.88622754491,59.9532934131737,0.0330728700042628
Odocoileus_virginianus,FALSE,139.496062992126,122.149606299213,37.6745406824147,7597.65091863517,305.38845144357,-31.7926509186352,337.181102362205,202.439632545932,70.5748031496063,233.387139107612,37.6141732283465,1015.87270341207,130.820209973753,50.997375328084,33.0196850393701,353.544619422572,172.435695538058,306.342519685039,194.186351706037,2.93603664736504,133.544619422572,16.1601049868766,1211.14994912135,37.818569656393,-0.130275591041922,21.6843831445288,112.620433003884,58317.3661417323,53510.5492125984,83.8503937007874,181.162729658793,8.04199475065617,44.2501050078963,66.5047375340787,4941.29022360974,161.068884471583,140.064225631123,250.590551181102,312.384514435696,53.5656167979003,0.00974155706990132
Oreamnos_americanus,FALSE,12.8144796380091,111.398190045249,33.6289592760181,7215.45248868778,190.909502262443,-134.850678733032,325.760180995475,29.4570135746606,14.1493212669683,106.407239819005,-76.4434389140272,1046.73755656109,148.307692307692,44.7601809954751,30.4027149321267,395.194570135747,158.638009049774,211.746606334842,330.108597285068,3.02868567176841,121.809954751131,14.4705882352941,638.069769259492,38.0233484673824,0.178371041204056,20.6979634902057,140.136606475347,10140.2171945701,6108.1221719457,-41.2669683257919,46.9683257918552,1.72850678733032,9.06076917969263,59.2746609087983,4414.05097567873,111.870814845573,61.8092763585742,-132.492081447964,399.425339366516,56.3303167420815,0.0736465832366693
Oreotragus_oreotragus,FALSE,182.014084507042,136.985915492958,59.4131455399061,3219.20187793427,290.643192488263,58.6948356807512,231.948356807512,201.361502347418,155.568075117371,218.882629107981,137.511737089202,549.488262910798,98.8779342723005,10.9718309859155,68.1830985915493,265.826291079812,39.5117370892019,192.633802816901,74.8403755868545,3.33629300999739,130.737089201878,22.4647887323944,1512.60187655883,69.7335212062782,-0.623098589952143,9.17605633970717,91.0312210047189,78733.1830985915,78733.1830985915,203.629107981221,156.835680751174,11.5821596244131,82.4017841536114,106.196854515255,3711.39266867481,166.544318830463,137.951079856622,433.617370892019,86.4178403755868,62.9295774647887,0.0243760607486258
Oryx_beisa,FALSE,242.977443609023,155.263157894737,83.4661654135338,863.368421052632,339.406015037594,155.18045112782,184.225563909774,245.827067669173,231.646616541353,253.353383458647,231.586466165414,501.729323308271,136.451127819549,3.30075187969925,101.872180451128,240.533834586466,12.5338345864662,177.984962406015,12.8796992481203,2.81098894136293,144.368421052632,30.7593984962406,2026.80617345365,76.0067675597686,-0.749924806275762,2.73909777089169,92.0790977191208,105009.69924812,105009.69924812,303.293233082707,175.458646616541,12,155.20278351289,155.12601660248,1286.68201509633,182.848269010845,170.263309564806,638.842105263158,114.571428571429,65.6315789473684,0.010362511003544
Oryx_gazella,FALSE,201.498039215686,159.501960784314,59.2274509803922,3736.69411764706,321.309803921569,52.3686274509804,268.941176470588,233.380392156863,153.549019607843,241.945098039216,148.447058823529,290.729411764706,73.2941176470588,0.36078431372549,101.862745098039,191.560784313725,2.43137254901961,133.850980392157,4.55294117647059,3.31520651085045,139.43137254902,16.6666666666667,1747.49725772633,83.9871762443991,-0.839568626880646,10.4098038991292,36.0201568846609,87121.1294117647,87121.1294117647,229.282352941176,171.341176470588,11.9450980392157,97.8490976520613,106.350470389572,4055.11897547105,187.061176045736,167.303058818742,478.550980392157,50.6941176470588,62.4117647058824,0.00634582000891271
Oryx_leucoryx,FALSE,247.461538461538,124.615384615385,45.3846153846154,5486.23076923077,381.923076923077,109.769230769231,272.153846153846,178.076923076923,306.769230769231,313.076923076923,173,79.3076923076923,25.7692307692308,0,108,52.7692307692308,0.0769230769230769,0.0769230769230769,50.0769230769231,4.62435804995207,145.461538461538,7.46153846153846,1694.2653902494,95.3361540574294,-0.953846147427192,15.4499998092651,9.93615377866305,106967.076923077,106967.076923077,220.230769230769,257.076923076923,11.8461538461538,80.1484606816218,198.396154550406,4915.82609675481,196.080771813026,90.1515367948092,577.461538461538,53.2307692307692,66.6153846153846,0.0169761411738224
Ourebia_ourebi,FALSE,281.853233830846,133.047263681592,62.4054726368159,2017.77114427861,390.335820895522,178.422885572139,211.912935323383,263.820895522388,270.86815920398,312.13184079602,261.425373134328,892.982587064677,234.646766169154,0.0572139303482587,109.982587064677,596.888059701493,2.36069651741294,119.86815920398,421.810945273632,3.41939167867401,142.813432835821,18.1791044776119,1985.250695072,80.3344276769837,-0.54883084442485,6.21131837664552,140.518631285103,121855.253731343,121855.253731343,312.278606965174,253.21144278607,12,145.724378291647,165.272288649829,1975.52569367518,188.565174311548,141.350324374526,744.667910447761,124.611940298507,59.226368159204,0.00350633965106102
Ovibos_moschatus,FALSE,-124.106382978723,70.7021276595745,16.3404255319149,13167.7021276596,106.127659574468,-326.425531914894,432.553191489362,39.3404255319149,-268.531914893617,50.936170212766,-278.127659574468,224.127659574468,45.063829787234,7.8936170212766,64.1914893617021,112.723404255319,25,95.2553191489362,28,3.17753054525541,111.891304347826,9.17391304347826,239.036805497839,56.6006382881327,-0.130638296933884,35.9106384033852,21.7040426376018,2330.23404255319,1417.18085106383,-249.148936170213,36.5106382978723,0.361702127659574,0.150212766959312,2.8921276559221,2634.10573626579,59.3408503430955,45.2568089505459,-375.808510638298,900.04347826087,65.3695652173913,0.012779166074166
Ovis_ammon,FALSE,-8.94736842105263,127.526315789474,29,11470.5789473684,205.315789473684,-240.421052631579,445.736842105263,117.263157894737,-134.947368421053,132.368421052632,-162.578947368421,229,55.8421052631579,2.68421052631579,90.8421052631579,137.368421052632,11.7894736842105,133.105263157895,17.4736842105263,3.09944402544122,126.368421052632,18.3684210526316,696.484739604749,70.5757896021793,-0.647894734222638,32.3763161709434,20.6447370177821,11246.3684210526,8452.57894736842,-117.315789473684,84.4736842105263,2.73684210526316,5.15052629144568,11.3415789792412,4909.63844058388,121.548946179842,114.701578140259,-116.078947368421,218.157894736842,67.9473684210526,0.050257288005301
Ovis_aries_orientalis,TRUE,95.2727272727273,125.818181818182,32.8181818181818,8989.72727272727,292.545454545455,-88.8181818181818,381.363636363636,73.2727272727273,146.181818181818,208.363636363636,-21.8181818181818,183.090909090909,37.0909090909091,2.27272727272727,64.0909090909091,90.5454545454545,10.5454545454545,21,68.9090909090909,2.51046706736088,130.363636363636,24.0909090909091,1097.54273015803,85.9663633866744,-0.826363633979451,25.8909091949463,17.0018184835261,43596.2727272727,37546.6363636364,14.5454545454545,151.272727272727,5.81818181818182,29.5445452169939,124.522726925937,5581.25457208807,162.419090270996,74.5009080713446,120.545454545455,128.818181818182,70.8181818181818,0.0628291414203969
Ovis_canadensis,FALSE,119.726973684211,152.773026315789,44.6348684210526,6851.67434210526,305.572368421053,-39.5625,345.134868421053,123.148026315789,127.861842105263,210.384868421053,35.8815789473684,342.098684210526,48.8519736842105,13.1151315789474,47.8684210526316,126.921052631579,49.8092105263158,102.921052631579,91.1348684210526,2.5079065473827,140.434210526316,16.3421052631579,1278.11676989104,73.2060856066252,-0.643157897468068,19.4169408584896,34.6176973471516,52834.2138157895,49261.8355263158,96.4177631578947,139.875,7.25986842105263,46.4943751410434,130.17832137409,5391.21437072754,172.466907651801,107.232828250057,199.624177631579,114.243421052632,64.0164473684211,0.0491582172187893
Ovis_dalli,FALSE,-56.7746478873239,103.112676056338,24.6338028169014,11072.4929577465,162.535211267606,-249.760563380282,412.295774647887,80.830985915493,-84.6478873239437,87.7323943661972,-191.535211267606,454.295774647887,75.8732394366197,17.4084507042254,51.1549295774648,201.070422535211,60.7042253521127,192.197183098592,80.2957746478873,3.02625593878853,132.323943661972,12.0985915492958,430.109015881176,42.3994367492031,0.0195774650332374,30.8936620363047,42.9688733866517,4662.12676056338,2542.56338028169,-162.056338028169,43.5211267605634,0.816901408450704,0.420140846488132,27.0908451751924,4116.79928545885,94.5649292636925,85.9997179273149,-269.024647887324,264.267605633803,63.112676056338,0.065333086259427
Ozotoceros_bezoarticus,FALSE,192.041666666667,140.75,56.1666666666667,3987.70833333333,318.125,61.7916666666667,256.333333333333,233.666666666667,142.458333333333,240.083333333333,138.666666666667,933.166666666667,148.291666666667,20.5833333333333,56.5833333333333,401.625,74.25,351.583333333333,86.2916666666667,2.61127719717721,119.166666666667,18.7916666666667,1550.67333475749,55.022499481837,-0.397083336099361,11.3291666507721,150.447085221608,83106.75,83106.75,204.083333333333,175.833333333333,10.9166666666667,74.2674997647603,79.8108331362406,4683.5995686849,182.624166488647,175.404167493184,444.4375,129.25,56.75,0.00428854008835818
Pecari_tajacu,FALSE,224.707635009311,121.599627560521,61.5828677839851,3181.97579143389,331.184357541899,116.689013035382,214.495344506518,253.052141527002,215.497206703911,263.351955307263,182.506517690875,1445.18249534451,244.949720670391,30.7113594040968,65.0093109869646,638.445065176909,117.270018621974,336.405959031657,310.554934823091,3.08228612398444,132.886405959032,23.9888268156425,1591.96288835181,57.9756984404345,-0.196163873810814,9.00474860115424,341.726518826334,97162.5251396648,97072.7737430168,237.312849162011,206.361266294227,11.4469273743017,97.1508381237975,140.139888386931,3143.98953735806,167.96217853397,146.804040422209,547.603817504655,268.482309124767,57.9422718808194,0.0185825979072229
Pelea_capreolus,FALSE,148.948717948718,131.179487179487,54.3076923076923,3751.87179487179,268.589743589744,29.8461538461538,238.74358974359,143.333333333333,166.153846153846,194.974358974359,99.7948717948718,555.025641025641,77.6410256410256,20.5128205128205,39.2820512820513,213.25641025641,71.0769230769231,132.923076923077,147.333333333333,3.52561702350011,132.589743589744,23.2307692307692,1285.01488005809,64.4446153885279,-0.556410256104592,10.6397436337593,84.2258976178291,64437.6923076923,63472.7692307692,158.384615384615,133.358974358974,10.3589743589744,54.431025774051,135.873333564171,4593.85198818109,159.536411383213,87.760000375601,335.51282051282,67.7692307692308,63.974358974359,0.0392235528367261
Phacochoerus_aethiopicus,FALSE,234.376470588235,131.141176470588,71.0823529411765,1629.87058823529,327.941176470588,140.258823529412,187.682352941176,237.176470588235,221.411764705882,253.517647058824,212.2,851.517647058824,167.682352941176,9.34117647058824,78.0823529411765,418.705882352941,43.5529411764706,211.694117647059,198.988235294118,3.04345768216778,134.494117647059,26.5647058823529,1777.13317153033,64.0197648665484,-0.511764704304583,4.94941179331611,170.068235083187,101357.152941176,101357.152941176,271.329411764706,189.882352941176,11.9176470588235,128.075294494629,140.109764817182,1835.21023021025,168.223411829331,146.867177895939,602.647058823529,137.635294117647,58.2,0.010590837309
Phacochoerus_africanus,FALSE,252.802816901408,135.369327073552,63.1752738654147,2204.41471048513,357.838810641628,142.394366197183,215.444444444444,250.438184663537,232.630672926448,281.671361502347,226.345852895149,811.073552425665,196.682316118936,3.6697965571205,98.8622848200313,497.430359937402,16.6510172143975,176.369327073552,225.785602503912,3.14124142128176,138.123630672926,21.4162754303599,1867.57537946865,73.5996865345652,-0.562269171667817,6.64248826712696,132.532300322268,109292.225352113,109292.225352113,287.921752738654,220.707355242567,11.9546165884194,133.198716988959,145.405195328738,2215.7311463453,180.516117985446,148.068060109313,657.239436619718,129.691705790297,59.7762128325509,0.00679901591500991
Philantomba_maxwellii,FALSE,254.777327935223,97.1619433198381,76.5263157894737,737.028340080972,323.46963562753,196.910931174089,126.558704453441,254.202429149798,255.145748987854,264.591093117409,246.113360323887,3060.8987854251,448.194331983806,89.3643724696356,45.587044534413,1065.995951417,385.105263157895,570.570850202429,817.53036437247,4.02682921374858,123.404858299595,32.6356275303644,1636.08863490796,24.5678542596609,0.457975700542874,2.32044534934194,817.960456508374,110085.668016194,110085.668016194,283.506072874494,211.186234817814,12,123.594858331719,141.273968963005,1249.50816981513,154.172147990238,132.340485700229,668.398785425101,220.218623481781,41.8987854251012,0.00363076028559236
Philantomba_monticola,FALSE,206.563829787234,106.436170212766,69.031914893617,1502.01063829787,280.574468085106,124.521276595745,156.053191489362,219.18085106383,189.585106382979,224.787234042553,186.36170212766,1192.47872340426,160.478723404255,33.4042553191489,43.9148936170213,442.63829787234,132.776595744681,347.244680851064,235.021276595745,3.4624750579779,130.292134831461,25.5505617977528,1441.20426908452,33.0902128625423,-0.168936170934838,4.33989358138531,271.701171388017,89316.9574468085,89316.9574468085,242.393617021277,175.648936170213,11.8936170212766,99.6512760405845,103.362446683518,1909.10467983814,137.738191807524,132.096703711976,526.877659574468,232.61797752809,53.5393258426966,0.0229634166772042
Potamochoerus_larvatus,FALSE,194.024390243902,115.463414634146,60.9512195121951,2476.73170731707,282.829268292683,92.1707317073171,190.658536585366,208.487804878049,164.146341463415,223,160.073170731707,780.365853658537,129.634146341463,23.1219512195122,54.4390243902439,341.414634146341,80.8536585365854,262.80487804878,89.5853658536585,2.65265876418207,130.414634146341,27.3658536585366,1427.78732969703,54.7051218079358,-0.441463415533668,7.09512196808327,153.552682830066,83933.5609756098,83933.5609756098,219.463414634146,171.585365853659,12,84.343659005514,86.4741466801341,2976.39634444074,147.447317542099,125.521220695682,484.69512195122,124.487804878049,59.0975609756098,0.0142297007983959
Potamochoerus_porcus,FALSE,257.481132075472,99.0566037735849,75.3962264150943,835.698113207547,328.650943396226,197.311320754717,131.339622641509,256.075471698113,258.641509433962,268.433962264151,247.556603773585,2723.09433962264,406.650943396226,71.5849056603774,49.4056603773585,979.377358490566,314.27358490566,508.830188679245,762.132075471698,4.11453874240506,125.556603773585,30.5849056603774,1659.9360443691,31.9679242979805,0.327452826928699,2.61509433107556,714.218782388939,111283.641509434,111283.641509434,285.716981132075,214.594339622642,12,124.80801902627,143.656605558575,1281.65453065116,156.28443663975,133.479056520282,676.660377358491,208.396226415094,44.9245283018868,0.00467601599954815
Procapra_picticaudata,FALSE,-20.3529411764706,137.352941176471,38.1176470588235,7688.88235294118,141.529411764706,-214.764705882353,356.294117647059,72.7058823529412,-110.058823529412,73.4705882352941,-122.294117647059,450.529411764706,107.058823529412,2.41176470588235,97.7058823529412,278.470588235294,10.6470588235294,276.941176470588,12.1176470588235,3.53324488944867,122.176470588235,14.1764705882353,642.952945484835,47.9688234890208,-0.370000001262216,21.7323528738583,53.3423526427325,7029.70588235294,4769.64705882353,-52.6470588235294,25.9411764705882,0.529411764705882,13.1611765132231,15.7111765356625,3446.57825425092,96.3547062593348,94.6347063849954,-252.514705882353,281.647058823529,63.1176470588235,0.035232900395332
Pseudois_nayaur,FALSE,-6.17647058823529,130.823529411765,37.4117647058824,7654.29411764706,160.764705882353,-189.294117647059,350.058823529412,74.7647058823529,-63.5882352941176,89.0588235294118,-106.882352941176,276,61.4117647058824,2.76470588235294,70.1764705882353,153.470588235294,15.5882352941176,147.411764705882,26.6470588235294,1.85449069080984,121.294117647059,17.6470588235294,706.186473173254,71.3994109209846,-0.602352949955008,22.0970590815825,32.2647054896635,7823.47058823529,5151.26470588235,-53,40.1176470588235,1,16.3958824382109,27.2788235159481,3662.79648724724,105.038234710693,93.1799988466151,-197.838235294118,210.470588235294,60.4705882352941,0.0742217524744132
Pudu_puda,FALSE,72.436170212766,111.63829787234,51.2978723404255,3858.62765957447,198.265957446808,-17.1595744680851,215.425531914894,26.7872340425532,122.468085106383,122.478723404255,23.4255319148936,1318.96808510638,222.287234042553,41.1914893617021,52.9468085106383,582.489361702128,156.031914893617,156.946808510638,568.372340425532,3.10162156495325,104.212765957447,21.1063829787234,884.65159184882,49.1801064749981,0.288297874020769,10.8505319940283,233.423617099194,31115.2978723404,18223.835106383,53.9574468085106,59.5106382978723,3.69148936170213,22.9647872803059,132.055106548553,4584.04054812168,131.848829796974,23.7311702281871,107.281914893617,626.223404255319,51.1489361702128,0.0449850758676358
Rangifer_tarandus,TRUE,-2.93181818181818,70.4772727272727,27.5227272727273,6421.47727272727,135.295454545455,-117.25,252.545454545455,44.9090909090909,-25.3863636363636,82.4318181818182,-81.1590909090909,1031.79545454545,115.977272727273,53.1136363636364,23.3863636363636,328.295454545455,179.272727272727,288.863636363636,254.954545454545,3.27297720753334,134.409090909091,8.27272727272727,396.884771867232,8.22590899467468,0.595681813630191,17.7454546581615,151.459545829079,6111.27272727273,3024.78409090909,-56.1818181818182,46.6590909090909,0.409090909090909,2.14863635464148,32.4875002557581,3364.22453724254,79.5990905761719,45.3079550157894,-174.664772727273,200.5,46.1590909090909,0.0628808820408515
Raphicerus_campestris,FALSE,206.342560553633,149.913494809689,56.6955017301038,3766.05882352941,322.460207612457,59.9307958477509,262.529411764706,236.657439446367,160.792387543253,247.190311418685,152.813148788927,444.463667820069,93.6401384083045,3.80968858131488,87.4532871972318,253.446366782007,14.3356401384083,195.913494809689,24.5570934256055,2.72046881272922,136.138408304498,17.3875432525952,1694.3583388807,74.1285464144908,-0.73339100300647,10.6119377324325,59.9134254521565,89244.2491349481,89244.2491349481,229.861591695502,181.550173010381,11.8892733564014,94.2762974933769,104.719654004054,3942.74063310986,183.116297474369,164.563668142141,494.385813148789,62.9792387543253,63.1176470588235,0.00629716103710214
Raphicerus_melanotis,FALSE,162.068965517241,109.103448275862,54.3793103448276,3126.86206896552,263.172413793103,64.5172413793103,198.655172413793,133.51724137931,192.655172413793,201.068965517241,122.172413793103,618.758620689655,89.8620689655172,23.551724137931,43.4827586206897,249.068965517241,78.448275862069,82.9655172413793,241.586206896552,3.80212489916728,134.344827586207,17.2413793103448,1202.68411991514,67.654138104669,-0.478965515720433,8.7913792051118,110.374138799207,70113.1034482759,70113.1034482759,172.068965517241,149.586206896552,11.7931034482759,51.9737931613264,141.002760525407,4216.18683492726,146.61586393159,61.0465516715214,393.879310344828,104.827586206897,57.9310344827586,0.0267484054873841
Raphicerus_sharpei,FALSE,227.55,138.95,57.375,3233.675,334.025,93.275,240.75,258.975,184.55,262.4,180.775,593.575,129.2,3.575,91.875,360.825,14.775,274.225,15.975,2.46699087396264,133.075,21.425,1737.66075134277,70.0414993286133,-0.657499996572733,9.36124999523163,84.7212502479553,98397,98397,254.25,201.625,12,103.873250770569,108.656000709534,3415.33674926758,181.714499282837,176.0375,571.525,100.9,60.05,0.00719451795084751
Redunca_arundinum,FALSE,211.228571428571,130.357142857143,55.1857142857143,3215.47142857143,313.7,80.4428571428571,233.257142857143,242.514285714286,165.928571428571,245.357142857143,165.057142857143,775.6,140.3,16.3714285714286,74.5142857142857,386.471428571429,54.1285714285714,305.4,55.1714285714286,2.41885488184498,136.9,15.1857142857143,1584.66214773996,53.0554285866874,-0.48428571415799,9.18357138633728,122.224713516235,91309.6285714286,91309.6285714286,234.657142857143,186.385714285714,11.8285714285714,92.1692852020264,93.9461425236293,3315.17242954799,166.668571254185,160.624428449358,521.571428571429,107.142857142857,59.6428571428571,0.00662872013922692
Redunca_fulvorufula,FALSE,173.151515151515,135.515151515152,62.969696969697,2833.06060606061,274.424242424242,54.6060606060606,219.818181818182,198.121212121212,135.333333333333,204.636363636364,133,717.424242424242,130.090909090909,13.2424242424242,64.8484848484848,329.727272727273,48.0606060606061,297.484848484848,52.7878787878788,3.14708748730746,133.69696969697,24.1212121212121,1487.34545898438,55.0563638860529,-0.510303021831946,8.16969696680705,119.448788151597,74923.6363636364,74923.6363636364,198.363636363636,144.515151515152,11.2121212121212,88.1515148047245,92.3842420866995,3037.12271765507,154.357575387666,147.502121896455,405.515151515152,108.212121212121,62.1212121212121,0.0227764596823942
Redunca_redunca,FALSE,283.184824902724,133.114785992218,63.6400778210117,1905.86381322957,390.731517509728,183.13813229572,207.593385214008,264.5,274.873540856031,311.758754863813,263.791828793774,905.918287937743,231.881322957198,0.212062256809339,108.13813229572,600.066147859922,2.87548638132296,125.188715953307,553.688715953307,4.27273060120497,141.891050583658,18.0408560311284,1991.9006276409,80.409726636419,-0.542937743640595,5.84513612294475,145.32626289338,122410.575875486,122410.575875486,305.992217898833,252.75486381323,12,142.495798667581,167.414884159073,1970.59406633785,188.439863093632,141.423678179195,740.766536964981,114.114785992218,63.784046692607,0.00243873073622505
Rhinoceros_unicornis,FALSE,236.857142857143,113.142857142857,44.1428571428571,4853.14285714286,344.928571428571,90.7142857142857,254.214285714286,280.142857142857,172.142857142857,283.857142857143,163.5,2000.57142857143,518.357142857143,4.5,112.714285714286,1351.21428571429,32.7857142857143,955,37.6428571428571,3.74341678619385,132.571428571429,23.1428571428571,1506.64644077846,71.793571472168,0.209999998765332,13.2785714013236,273.601429530552,102299.142857143,102299.142857143,218.5,230.928571428571,12,84.3492851257324,81.9735701424735,3604.71644810268,156.701429094587,144.560713631766,546.071428571429,149.785714285714,55.7142857142857,0.0198653723013454
Rucervus_duvaucelii,FALSE,243.142857142857,118.071428571429,42.4285714285714,4718.57142857143,372.428571428571,94.5714285714286,277.857142857143,271,190.857142857143,298.142857142857,177.214285714286,1682.57142857143,439,5.42857142857143,115.142857142857,1127,41.7142857142857,522.642857142857,46.2857142857143,3.72694434012686,137.571428571429,30.9285714285714,1581.07284981864,71.538572038923,0.0185714257614953,14.2285714149475,219.857857840402,105113.571428571,105113.571428571,242.428571428571,250.071428571429,12,94.7271423339844,106.542857578823,3661.95212227958,177.900000435965,128.993570600237,580.142857142857,117.928571428571,62,0.0106326659214184
Rupicapra_pyrenaica,FALSE,44.8817733990148,76.7389162561576,33.0147783251232,5392.52709359606,174.650246305419,-53.8916256157635,228.541871921182,53.4532019704434,53.9901477832512,117.605911330049,-17.8571428571429,1230.0197044335,129.748768472906,81.0098522167488,12.8325123152709,346.940886699507,273.246305418719,282.635467980296,284.118226600985,3.5766766124905,114.221674876847,20.2660098522167,633.31655778556,18.6111331855135,0.476354673541532,14.8342364315916,193.300492122256,16148.5197044335,8120.57142857143,13.576354679803,82.6847290640394,2.68965517241379,17.0412313151242,56.4153201004554,3353.71221472829,88.2544823632452,71.869704439135,4.56650246305419,316.330049261084,48.8177339901478,0.0635398524203177
Rupicapra_rupicapra,FALSE,36.6181818181818,74.7727272727273,30.4272727272727,5837.14545454545,167.736363636364,-73.2,240.936363636364,1.94545454545455,92.5,111.663636363636,-35.7363636363636,1333.10909090909,131.845454545455,85.7909090909091,12.3454545454545,376.209090909091,288.890909090909,312.681818181818,346.554545454545,3.21229191192172,112.172727272727,19.3454545454545,594.038452980735,13.4276363386349,0.526272728260268,16.3554545402527,201.414363098145,14791.8,9456.49090909091,-8.80909090909091,77.3636363636364,2.35454545454545,13.4450908314098,76.3778176914562,3412.20946599787,92.2260909687389,25.3567273400047,-45.3681818181818,429.727272727273,65.3545454545455,0.0761083319677379
