"","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Aspect_5deg","BulkDensity_5min","ClayPercentage_5min","OrganicCarbon_5min","PhCaCL_5min","Slope_5deg","PETColdestQuarter","PETDriestQuarter","PETWarmestQuarter","PETWettestQuarter","PETseasonality","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","thermicityIndex"
"Axis_porcinus",1.09673249174944,-0.244079375075479,0.417510369664367,-0.790931187818236,0.90758936259053,1.007064891289,-0.831286951208464,1.28982871169726,0.865281260051849,1.10478489940318,1.01177239271843,1.10490846523166,1.79634875132922,-0.409547291863798,0.892923769168507,1.74245803198888,-0.301868868844257,1.81213767894361,-0.249585384264576,0.436771335010716,0.372733413117517,0.220643201115484,-0.345018745232051,-0.150633799777756,-0.179571660378398,0.882366050767627,0.461460210759703,0.415685640747819,0.548938747572601,-0.582056276241866,0.7941700810584,0.440781071404137,0.386875400848313,-0.782914875859449,0.708675445877417,1.22145412190967,1.23692175931722,0.990007235213108,1.31206552887757,1.11145504519851,1.10525588025653
"Bison_bison",-0.924973598157938,0.355908914161107,-0.645729755758189,0.73811409303924,-0.802992419268619,-1.0092401558915,0.901878241421,-0.785909393029862,-0.614721267961492,-0.975460055592308,-0.916698469800773,-0.198847927138772,-0.369736403511478,0.270098566428286,-0.927112344977013,-0.378492266988931,0.256292149672446,-0.112674524595982,-0.0199541514058125,-0.0603653933833574,0.310455998668501,-0.411823626691729,-0.317355494032693,-0.0222455648439,0.794514750316593,-0.90247302702531,-0.700427727922056,-0.60510119200058,-0.294835547621343,0.443040067871532,-0.885971028072892,-0.502086321215253,0.548948334608996,0.795215579563644,-0.355099997676992,-1.00915316335979,-0.98365070760735,-0.915379589325643,-1.18649896247615,-1.04309036506529,-1.0248754858534
"Bison_bonasus",-0.13794660204663,-1.15355581798192,-0.549439519823971,-0.154072306153432,-0.487675333981441,0.0893497010412111,-0.440595829401204,-0.143612604741449,-0.165969295555804,-0.342512938250831,-0.0479183990244718,-0.0472672047438435,-0.307091360757774,0.493162172362756,-1.00012878987837,-0.26715975271773,0.441271022159463,0.0624196997241151,0.0466868694493454,0.0460972575253299,-0.0436544144645563,-0.181592030504487,0.137308368856008,-0.634544380697456,-0.404636811349578,-0.749692590221679,-0.694397433308998,-0.497477724526419,-0.178171143580189,0.374530601221051,-0.655655541301447,-0.834979272321949,0.53207092527135,-0.168069174724589,-0.169857967937253,-0.567024596956535,-0.666082175974788,-0.163268345946793,-0.314198540076762,-0.397290542313368,-0.436380604318158
"Blastocerus_dichotomus",0.96742398093756,-0.017613832111212,0.820753160258063,-0.943074466059307,0.719939089582804,1.05501174455864,-1.01991377951545,0.959565479429522,0.758864957411816,0.847816527025428,1.00265172031775,0.907779899228674,0.515820508963405,0.864460630556322,-0.733066047395831,0.513395279515193,0.960977706991488,1.07023455972625,0.23995092700934,0.38010716922553,-0.365720736081772,-0.166373266317476,-0.0869312325723954,-0.451385413546873,-0.594697794350041,0.655613811966299,0.123530447764952,0.87012630751959,0.740402272453963,0.107442617873566,0.840509161154164,-1.05520044101807,0.260330460641025,-0.959197351015022,0.528198830426158,1.04498266255008,1.06536762728975,0.968228290329925,0.892201954030357,1.1184784771561,1.04874478642877
"Bos_frontalis_gaurus",1.01138357049912,-0.553574518184769,0.677324146208251,-1.01263971947557,0.653684821265351,1.07272819152299,-1.08762137868496,0.935000365733242,0.853877428821833,0.848939776557264,1.04416163522258,1.49903559125062,2.20481809066424,0.0449395796162192,0.648868336367383,2.11921855882526,0.138281410186192,1.58505041559189,0.173416857642207,0.138959980627974,0.227300053538695,0.890281656698342,-0.26251526438426,-0.275469808077125,0.61801014906229,0.997938208651417,0.540172106670311,0.18689090398506,0.145875977116672,-0.99763623219633,0.678023968654633,0.0221434582348479,0.777330758948892,-0.994941540548702,1.11977309324994,1.10374229738854,1.11169714528137,1.01745827351352,1.0390591530968,1.02236520828301,1.08411809564301
"Bos_grunniens_mutus",-1.26866552213756,-0.329268735972617,-0.845037076705049,1.09750321897922,-1.16926673686589,-1.25510141223781,1.0114051293854,-0.897227983228252,-1.30147301216862,-1.19308972968352,-1.2424031746039,-0.579235354108134,-0.443895868166081,-0.487134555481994,0.452959111896539,-0.462499582217344,-0.510066008763134,-0.233639818469497,-0.491644734439317,0.200994805742064,-0.266753057531197,-0.421963208485137,0.0519791811929857,0.423393756514459,0.37797177032599,-0.860361648366819,-0.980165375689262,-1.04187072324173,-0.587950740100375,-0.0921358134097903,-1.04194813429542,-0.121139007072268,-0.0313751605792257,1.06064896714507,-0.472023292792832,-1.01442600711492,-0.974369481020215,-1.20424793288558,-1.17217713197548,-1.14075275199818,-1.16377373871862
"Bos_javanicus",1.21430523190747,-0.730008625007658,1.12858921278569,-1.29635938257505,0.771707558052455,1.34734809601845,-1.39789696867357,1.09055240786597,1.07908358510724,0.979900349494353,1.2913358299144,1.55307995647541,2.28651525423827,0.0818872655436093,0.441609308909966,2.04245887558828,0.178141028828001,0.378019156144031,0.86232294127621,-0.0694019176489428,0.130774459398767,0.430295977045217,-0.279812048619813,-0.921431427301113,-0.0795389310929597,1.32233429032753,0.819780591911906,0.270181848232443,0.173755497804274,-1.38553134774675,0.851438557409675,0.118287418832223,0.694747923410488,-1.28026502483959,1.54060884660242,1.38202637934526,1.39305276424446,1.24008306133802,1.14518698321674,1.11847847715606,1.37799873567648
"Bos_taurus_primigenius",-0.0585811244896507,-1.04073985052097,-0.663800843477367,0.0848024503038216,-0.148976982364031,0.0546572453165511,-0.173102080980937,0.225579869022987,-0.169205076205002,-0.0275961303595569,-0.0723720788918369,-0.259161612022079,-0.44895432743023,0.252601881477587,-1.00879714292867,-0.425596776288222,0.217338286472908,-0.149134881500418,-0.0968318424519875,0.171270536278519,0.039493670376832,0.223294441207006,-0.0813624138567073,-0.0384464440254135,-0.461265658858752,-0.731306346181782,-0.703635120179339,-0.208071704242296,0.32721654954474,0.675284966551401,-0.518340534412742,-0.29769877288311,-0.0401008028792327,0.068222082447538,-0.302855042738452,-0.504010211762624,-0.610247982894875,-0.18877745505931,0.0358648651484213,-0.319475629674145,-0.322249421194395
"Boselaphus_tragocamelus",1.15168955819701,0.695673611185156,0.0755916934970395,-0.44024686516818,1.5508002897679,0.833633278661095,-0.171945219665724,1.40533575388023,1.02723056298414,1.48410643990454,0.926995166733479,0.113680949725597,1.26440768338811,-0.565399893642814,2.25730683547886,1.04917528869306,-0.49988017759781,-0.157587663887916,-0.451449248516707,-0.0101401989037277,0.661537347983952,0.431366208082953,-0.431637377263032,0.788314795287036,-0.488071258134413,0.893902420426937,1.0791031317829,1.25643129414175,0.574103398186413,0.258334907860724,1.08772404869673,1.0276468895645,-0.565700877982891,-0.364122931331306,-0.190225185688201,1.29653005829208,1.30993039086267,0.961118740758806,1.64605443297243,1.11842078446586,1.04708412906363
"Bubalus_bubalis_arnee",1.11420685948638,-0.927281508883768,1.33823184105327,-1.23158475979268,0.532282203078023,1.28497008991368,-1.46469032067263,1.05295103716534,0.976804387005035,0.840968407775323,1.19327338807084,2.2380971894402,2.13595446526953,1.43312170976679,-0.155031501712807,2.16412850581027,1.50413722631568,2.28038602570952,1.31289897207419,0.0290977733648612,-0.0188238371539545,0.291582385482265,-0.0799396108926765,-0.687388583743378,0.0627793609012188,1.15409258104981,0.589722218654221,-0.0832441922533434,0.217784888390481,-1.49916383193565,0.686981173733383,-0.859623991462804,1.23295185508777,-1.2409037166935,2.44039798674377,1.24532921033576,1.2562378100744,1.11875788656579,1.06979091298515,1.09814480771418,1.22849163067169
"Budorcas_taxicolor",0.184083593941585,-0.499297456376602,-0.13931127322763,-0.394803707665092,-0.254066158087031,0.25243931091184,-0.51928933832193,0.227775676119769,0.0366347247338054,-0.0380891116472427,0.244494048747173,0.756721096205076,1.16670315306935,-0.249659249327866,0.573248147950032,1.18840832445553,-0.216078358484351,2.02876941022688,-0.353137515009396,-0.346671344842018,-0.0902320697785752,0.310969950456575,-0.152600518084706,-0.0489752124494359,1.82429471528107,-0.0586631453931512,-0.408133487933791,-0.43969867166758,0.00761550918557856,-0.426967200876529,-0.119289276246101,-0.488564290793966,0.794883655831477,-0.390987870232887,0.252111713145018,0.00195405723200605,-0.050151540313318,0.24115662384201,0.122053219797728,0.034113667273795,-0.0195763202159675
"Camelus_bactrianus",-0.838545951939754,-0.164086087227999,-0.765625619875145,0.822322945211255,-0.686126826970763,-0.865906623787909,0.775615369409926,-0.675919488086353,-0.809961776258373,-0.700929233512802,-0.855505249591149,-0.786576367794751,-0.761207195423924,-0.508010149110421,0.231383436038964,-0.76813085870375,-0.537257862431695,-0.728276211763739,-0.503085597586146,0.0194369102860578,0.574716060812019,-0.0293299671274358,-0.313413194595884,1.22836111402073,0.465340439656782,-0.812945874415252,-0.666600878885177,-0.515801285559336,-0.296792107818594,0.409901348066889,-0.715767174477704,0.650697644050658,-0.661378120378382,0.806749016666531,-0.532423866314922,-0.831434811379144,-0.822459959561605,-0.835727733545081,-0.679989642666784,-0.805777613633492,-0.864846605433031
"Camelus_dromedarius",0.963304076223832,0.995652425743694,0.549504873478348,-0.632306709914546,1.07925246646617,0.795626081619239,-0.422898950271157,0.536765475081908,0.963888525108278,1.04017617318093,0.872865916991618,-0.439497684892996,-0.172927377347895,-0.619636280496136,1.11521318037335,-0.210234478042424,-0.642421705222234,-0.447980424301222,-0.51323456018135,0.137762590399849,0.585545200471093,-0.194665836969929,-0.420034864916314,0.532473418461433,-0.225294056153982,0.961049573103631,1.12861579272857,1.09578518366659,0.296736293645628,0.0347288690962816,1.13213701528161,1.18701530270623,-1.0525692086964,-0.62255533685447,-0.299005520479732,1.03828571434745,1.05360668268334,0.920641573681177,0.971984085326112,1.05732167232197,0.933185586537303
"Capra_hircus_aegagrus",-1.10713307868945,-0.420462288494359,-0.868189662203432,1.02126057395352,-0.943946430765311,-1.10102843316672,0.940049285888089,-0.917395941441948,-1.06919312522318,-0.981236326348881,-1.10224912393194,-0.534988811444024,-0.45515961753977,-0.389898438737914,0.204621747488919,-0.468671228045481,-0.419190793081037,-0.33019249019865,-0.380484088186648,-0.00495172058128329,-0.296953144283425,-0.339541990092746,0.00242231327492744,0.672841849127545,0.419179098214247,-0.810476070800316,-0.734084464438642,-0.867224690897375,-0.719654671127914,0.0424164171217025,-0.931050563379106,-0.196098053640487,0.186285525699616,1.00502468246471,-0.466459206473099,-0.886300800870811,-0.859351753130239,-1.08785581251336,-0.927287120980952,-0.978175082644367,-1.02668171782976
"Capra_ibex",-1.48284516555683,-1.58217633770239,-1.03587097122254,0.649069842610257,-1.94007132547825,-1.11021565539171,0.309858878513087,-1.80766778064968,-1.17826588425527,-1.79760061514222,-1.1898733210646,-0.561649742766818,-0.638179301616334,-0.195449414296634,-0.32532747136182,-0.627558743997801,-0.234694064780903,-0.617012571230362,-0.278274216033879,0.00446274295397992,0.272191173324369,-0.552335702815309,-0.0644771629169843,0.978872762099194,0.861167628376953,-0.857785914825868,-0.792454719079257,-1.80877853687428,-1.71254054207227,-0.983998974957339,-1.36299277167033,-0.378401991606796,0.828948773224001,0.599651265999121,-0.406818800908531,-1.04616707339697,-0.989277938529159,-1.18901209004078,-1.61999278568761,-1.34444730077814,-1.59414525100135
"Capra_nubiana",0.718480361654936,0.0731711298873148,0.285719700078253,-0.57870029154975,0.600027611075965,0.754119963013662,-0.67388509241977,-0.447472961455138,1.09597980429574,0.68730563136205,0.690690998929254,-0.737338507260164,-0.637479126850279,-0.638226825025021,1.14216959551454,-0.629974592322752,-0.674211035719262,-1.10683166645402,-0.000343856609576147,-0.320083314101916,0.483018260068698,-0.0247063493009967,-0.389257084985139,1.45848665375757,0.237173043729715,0.168731321649722,1.42644122776155,0.551200345913053,-1.21538071147061,0.453024092791792,0.517535684830057,1.24132017340294,-1.25662260984411,-0.5937915399785,-0.463546238931165,0.70477846463459,0.734609765233988,0.628916673116703,0.701028474853843,1.0878781336071,0.630857378777429
"Capra_pyrenaica",0.213913296254323,-0.398098895825055,-0.152437208217763,-0.377015636479404,0.122817281979038,0.404627369061137,-0.490140112283819,-0.503410318177804,0.683564044946111,0.111886965270254,0.304722477087276,-0.254055839129689,-0.439685344225437,-0.0528704857981547,-0.842262346214729,-0.446803075556422,0.0634199972561015,-0.642708006067772,0.0350783988660795,-0.213969577601065,0.182634657218499,0.65215680702043,0.129718530283016,1.07790638165595,0.761217406464392,-0.345662843714512,0.680201310405764,0.00971444353403641,-0.716233409284103,0.4853614483624,-0.13580429387874,0.162906090374251,-0.395982204668776,-0.374770188576485,-0.267087411412606,0.00429372812316861,-0.109983238489761,0.239071722899074,0.109274695105568,0.0294699827537918,0.0328726380047382
"Capra_sibirica",-1.38886496888229,-1.0189060389139,-1.02985754124823,0.985347110517302,-1.436189657303,-1.22360472837874,0.794748561882999,-1.17248462384687,-1.30673561716684,-1.42856010606314,-1.26062319148855,-0.59392762475443,-0.616871468038652,-0.300699622297684,-0.247819441829095,-0.611532735280182,-0.335626127312759,-0.477606083161451,-0.397789901362173,0.00600300567849574,-0.364819674043656,-0.295465194278893,0.0550533215800067,0.538081558631689,0.247940830733778,-0.924131874636486,-1.01519059445292,-1.4009724222079,-1.02837232440939,-0.411452458677472,-1.26235230228625,-0.278774075236067,0.464120994046931,0.955752858135993,-0.473350651911962,-1.08708105529501,-1.03927423290191,-1.25115664450509,-1.31056036260853,-1.2706764567913,-1.36282499037542
"Capreolus_capreolus",-0.119620852423728,-1.36306583643692,-0.33193602737227,-0.500889380499389,-0.746415405111533,0.26867877071529,-0.8600144346252,-0.808199609502102,0.11785214375396,-0.552899844594751,0.100270230558069,0.236199992941378,-0.214453597706032,1.05557920503128,-1.30708060294667,-0.165906126043535,0.97905729512347,0.0433359567220326,0.436879639820718,0.0686540564892317,-0.241805866880923,0.0160622204843654,0.351019319876109,-0.374725781414412,0.179779141805776,-0.705092457120456,-0.33318797967437,-0.773657744096715,-1.16490273739483,-0.0141047592730516,-0.737081288071885,-1.08446115176527,1.04142775665465,-0.526465413765646,0.103211769719443,-0.474900952733601,-0.656651876957038,-0.00494860048396627,-0.481563111447007,-0.489755367437804,-0.319751229384791
"Capreolus_pygargus",-0.673586001140636,-0.771208386262638,-0.791207606233792,0.519131901193232,-0.719234734199449,-0.59915536392529,0.37884016340428,-0.483447827091556,-0.702174354052964,-0.680636089542903,-0.646413439341515,-0.227058194674893,-0.326483294470097,0.0986911258500519,-0.517366394603518,-0.319542066711614,0.0637725324937622,-0.0302516701731173,-0.158518221367025,0.195088848286099,-0.0870368676704241,-0.284521538860963,-0.0738122009744342,-0.214639739755262,0.28507792807855,-0.849905883151282,-0.865345001886728,-0.734685811361955,-0.4044334850639,0.24385537743771,-0.863986386321488,-0.66006988281579,0.578033223344956,0.523893498339302,-0.316709626952366,-0.846156067494486,-0.85618370206766,-0.678241437874372,-0.599630836057691,-0.788013064712105,-0.784261883553449
"Capricornis_crispus",-0.547985268957532,0.466925138144449,-0.0387498395253458,-0.202078521814505,-1.10112509279238,-0.404020844085018,-0.1423299796887,-0.719370746454562,-0.478538155341154,-1.05629129127433,-0.321299090700441,-0.190134545280523,0.019680260248763,-0.404812113946054,0.967616315756017,0.0126351937225567,-0.399025640463066,0.499806142090499,-0.433612657141135,-0.0306789186021283,-0.101337178470866,-0.0968147107531523,-0.170249952967775,0.612928141757165,1.20370524877828,-0.504419583434767,-0.715418191692504,-0.813150628593949,-0.285373900860964,-0.371197623528885,-0.565634619521081,-0.0409502381731971,-0.125548878720869,-0.203929043743452,-0.244504251798326,-0.773771335713142,-0.776980672787685,-0.222789592431806,-1.17010598148805,-0.973673468710074,-0.896301711840217
"Capricornis_swinhoei",0.0280439850840337,-0.710092718062974,0.44455062878534,-0.765155327555993,-0.86585911296556,0.305441882771012,-0.988866719867042,-0.386458932824806,0.133684375977801,-0.583670653956159,0.269292415878426,1.52850698304723,1.64913065879882,0.501864466831045,0.132196257580865,1.6727052109077,0.617210672704598,2.74724356666398,0.278574232750619,0.0949972324897296,-0.279646969482354,0.0429886330975333,-0.133149864331306,0.152494721315899,3.52764087934293,0.0700107798865445,-0.258595815352395,-0.907178916256685,-0.465494257317799,-1.10625093184394,-0.247243787932253,-0.880512556255639,1.24996687901054,-0.786527108286694,1.33492864263679,-0.202438224436601,-0.19202764609447,0.254431468411672,-0.503413887029882,0.0282903645859839,-0.111353585964679
"Catagonus_wagneri",1.16813383858099,0.214338319224636,1.43993394403425,-1.22676196538208,0.848820295174858,1.25448527717583,-1.21742514305346,1.14564891325917,1.02644094769498,0.947558684047209,1.23672547250741,0.239589194345868,0.437065039148482,-0.461048626600952,0.497532831272678,0.449040801583008,-0.430571006417516,-0.154474157647483,0.218499071647902,-0.243635939787129,0.477325194504717,0.14597673222818,-0.381517612358004,-0.242177017874507,-0.473580436772568,1.34965543204308,0.854705301706275,0.763930039285776,0.96135164203363,-0.89637996952559,1.19570709691505,0.338674355021038,-0.516181584293395,-1.24154398875967,0.281836825253939,1.31898601297546,1.33176281858404,1.22253136629662,0.934954907252412,1.11847847715623,1.30259676855929
"Cephalophus_dorsalis",1.08646350871514,-0.356253982318635,2.18555576239922,-1.4700063472748,0.444515287328374,1.3558924164103,-1.62116377709168,0.869317759315266,1.04316809755612,0.641584607646606,1.26690635333904,1.69659856865303,1.01895587767235,1.46735280696307,-0.825049863724647,1.08574365658275,1.70099327788471,1.3578506578042,1.35162535649767,0.163744564179937,0.312140020885815,1.55797247426079,-0.342731897498175,-1.35380270082175,-0.391480467611131,1.55403588871793,0.909195635645163,0.100166437379573,0.517739850289199,-1.8560300268812,0.980036767312932,-0.969421744811823,0.845994450526665,-1.486446739773,1.95155704973758,1.20747224119454,1.22330953998794,1.20643760417338,0.677696978720927,1.11626224071872,1.23107168085495
"Cephalophus_jentinki",0.983670318413041,-0.874198954405598,1.73932785765414,-1.39465939602536,0.228930369694935,1.28243631735447,-1.65697498988105,0.750623220306863,0.914397458692636,0.505205690262073,1.15871869065062,1.97791075527407,2.00740046280995,-0.115249748476019,-0.0707577475211763,1.70890431753326,0.330819122739491,2.39736823003889,0.0787123986910768,0.0341097907854364,0.084362088076895,0.77387373776949,-0.207163970622898,-1.34231002883366,-0.429590393960986,1.21156267882157,0.517596076636033,-0.131919587216658,0.244628677894229,-1.78418479087357,0.684513243960134,0.126313359930317,1.20138606080713,-1.40458866508345,2.3591865591155,1.06699105372835,1.08676491885175,1.05962337318418,0.599436628690117,1.1184784771561,1.09915088629244
"Cephalophus_natalensis",1.16042477179403,-0.781044369692057,1.08128278292272,-1.16439213991401,0.703012121273365,1.31687162759619,-1.39935857132954,1.20948225763314,1.03016186923822,0.975948801705856,1.20549160949287,0.587768682970096,0.726334006636788,-0.0342532185284502,-0.0650054135251122,0.5462705290278,0.121200341454939,0.462193871185073,0.39585458286246,-0.0146560717820572,0.259680405890231,0.434432258824666,-0.300516603632933,-0.414671895368608,-0.100306193645422,1.10370116567545,0.666743928740016,0.235571483356019,0.599708283365854,-1.19297107868365,0.802897311414667,-0.0013796171595147,-0.0369523132964857,-1.17816723515831,0.900801643899462,1.30848660423063,1.32155494340034,1.10892755144942,1.15269637159675,1.11847847715613,1.2902865922362
"Cephalophus_niger",1.01397906824776,-0.142522417531544,1.94757318600018,-1.43265893294453,0.41384289319909,1.26075129368196,-1.50707408092982,0.749920975765148,0.988686762351704,0.550960276800699,1.20342811017948,1.42943883804076,1.20640921993019,0.41630965243143,-0.270796344180113,1.18802218276082,0.649526687012555,0.953048754747807,1.30104506456503,0.170997607254753,0.322389381455107,1.08389528223538,-0.319773120817333,-0.969923363438834,-0.180395445480791,1.52163241840146,0.906579055549793,0.147661987417049,0.43488320349255,-1.79247716770172,0.965260803356251,-0.335630214603164,0.61486851648027,-1.44583264190014,1.53071945662169,1.10842386761032,1.12702410401775,1.16017416557222,0.526196515770701,1.1149726698024,1.14121889506579
