"","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Aspect_5deg","BulkDensity_5min","ClayPercentage_5min","OrganicCarbon_5min","PhCaCL_5min","Slope_5deg","PETColdestQuarter","PETDriestQuarter","PETWarmestQuarter","PETWettestQuarter","PETseasonality","annualPET","aridityIndexThornthwaite","climaticMoistureIndex","continentality","embergerQ","growingDegDays0","growingDegDays5","maxTempColdest","minTempWarmest","monthCountByTemp10","thermicityIndex","IsDomesticated"
"Axis_porcinus",1.13016292472687,-0.433628641544587,0.94417881010251,-1.03660091444981,0.786608019522546,1.1585205879251,-1.12253926337148,1.17548025408168,0.94751756109461,1.00061167051965,1.12971311491888,1.56372628097865,1.83956139369898,0.639953481247291,0.48311173737367,1.79546594004682,0.691676544679953,1.68687650242149,0.600064941089983,0.260142859311339,0.261716578439009,0.367762869308308,-0.280620530866014,-0.345092566481346,-0.099860264180934,1.11906159804598,0.606875743062022,0.275466850799373,0.416297892299918,-1.03878730396765,0.823794392960971,-0.128066066168651,0.634246376677216,-1.03031506924969,1.59604503425272,1.26713532188698,1.28134544138758,1.09400767265945,1.19048453371465,1.11506078771426,1.20287601391728,FALSE
"Bison_bison",0.0927246857752116,0.273200609755461,-0.286397142328742,0.104480681669464,0.200978825443966,-0.0167277752988363,0.153297304540122,-0.015593863918069,0.124362596541409,0.215702851008023,0.0078544790552508,0.607226181312549,0.0495883093282667,1.45765207282345,-1.26524128869067,0.0985163300849668,1.44449588863892,0.497649831185444,0.634546458319944,-0.0159274100192968,0.459355683266864,-0.273925776895431,-0.263625691643203,-0.730996468564132,-0.320892936619595,-0.339210620518112,-0.166135848164131,0.264574398015667,0.181971694301004,0.649570017064719,-0.0171712341665844,-1.11326206379763,0.714102674930185,0.13010650966526,-0.0425727139875851,-0.117252137105338,-0.182706783831292,0.00459541426222982,0.216033471487428,-0.00949606995367789,-0.117716628189524,FALSE
"Bison_bonasus",-0.208021973273647,-1.1315865404561,-0.579787360712302,-0.115752573527289,-0.566850445798344,0.0143970237548153,-0.386231802752811,-0.205066381085712,-0.214921827669251,-0.421666251552267,-0.107467575181084,-0.0765119373409022,-0.309034434539184,0.427482267634745,-0.925295651210336,-0.273041899712202,0.376698670582942,0.0553377011284406,0.00686816541517362,0.0416044619455442,-0.200228465084108,-0.211239831801772,0.284302228806986,-0.647495518240172,-0.375926322535186,-0.76475474143163,-0.717904565442548,-0.576182164488841,-0.219118210698494,0.304231854619575,-0.704315541186631,-0.835232960525011,0.560309067472375,-0.12845724913561,-0.183943719141815,-0.638125670199437,-0.720530050988092,-0.206063904555663,-0.381816243055161,-0.506563723220359,-0.510737724501181,FALSE
"Blastocerus_dichotomus",1.00191366679525,-0.15294627808869,0.963276816974799,-1.00617210826052,0.689409744310972,1.11315850600982,-1.12145433179916,1.01037671110064,0.804032448772851,0.85206518190054,1.04829104416729,1.00052712400936,0.863500932142678,0.639219580588365,-0.372833709985319,0.875231641526641,0.728083261101068,1.6973181426292,0.113784178876524,0.38874969867886,-0.322121658558126,-0.00774408546484052,-0.162138126520164,-0.399541199321367,-0.550752639597324,0.77135907663541,0.213850061489186,0.741177722113866,0.763808565306544,-0.151688722295959,0.842673485231336,-0.789321154109678,0.339740855023183,-1.02491377636004,0.723470777101371,1.0922300665971,1.11130312851528,1.00278734845434,0.923261403141267,1.11847847715611,1.09776231828407,FALSE
"Bos_frontalis_gaurus",1.02503294726352,-0.4571064485665,0.708328234759454,-1.03647130730077,0.685171458473133,1.07842428331037,-1.07530906062586,0.957933537378164,0.867106844508768,0.853207713027983,1.06187217443645,1.49989374862464,2.29598328418614,-0.100112401553209,0.757111789238036,2.20618617481454,-0.00261734247266229,1.49639421494833,0.122698841811762,0.0924450977088173,0.246433345746202,0.84667894911174,-0.267204818327281,-0.256364440688594,0.593171161820612,1.04597476575132,0.576563198586694,0.25209350877509,0.173895623878149,-0.977058478530997,0.718187282236124,0.17703892037995,0.737829921090499,-1.01568404845117,1.13151152645547,1.12264773906062,1.13212387178329,1.04567141253047,1.018565651826,1.03312337221178,1.10479582826941,TRUE
"Bos_grunniens_mutus",-1.31718458304107,-0.452329533122308,-0.910617660565205,1.17269223899886,-1.16903639878719,-1.30176449455625,1.07722296816873,-0.905198448138679,-1.33495698486599,-1.20552722274591,-1.29697444899314,-0.559301003650009,-0.467275361916997,-0.419623805768671,0.219987500546626,-0.477407921266114,-0.448248304964597,-0.251464632995949,-0.46036449795072,0.139453417956545,-0.433310310804508,-0.471459236081538,0.101873683404714,0.318853824467571,0.322635057686613,-0.879036074392536,-0.997825459186384,-1.0863248024324,-0.634774438695701,-0.107970558642293,-1.09207537844113,-0.233297584056303,0.168964779007185,1.14205104255692,-0.47055679836444,-1.03084374084959,-0.989284788182655,-1.26930678858341,-1.16174341625211,-1.15328432589324,-1.17569276571115,TRUE
"Bos_javanicus",1.17755012515557,-0.645446539481479,1.21538361410417,-1.2976247261692,0.71879185235458,1.31418590392199,-1.38539120933291,1.04943942249088,1.05253235388297,0.911452361780034,1.26400367644314,1.54168084634888,1.86286938782809,0.37468057949056,0.232144018267576,1.75948015222171,0.467601669195826,0.729252394944476,0.70717421540446,-0.0477735831571916,0.0927143528562418,0.628373145924681,-0.259069762370716,-0.820996215411182,0.0274319554790123,1.33759604907875,0.823425763329687,0.228387030085947,0.190910435451686,-1.39083263140128,0.850006740298513,-0.0676072822184777,0.715691515509621,-1.28585952635707,1.5701883035986,1.3318059805797,1.3442268184476,1.22180936315451,1.04449089930214,1.11847847715612,1.33297173106853,TRUE
"Bos_taurus_primigenius",-0.097731413090315,-1.05154826503877,-0.589539693358544,-0.063173058991305,-0.360882456630653,0.0634416458377071,-0.322275124023853,0.0850740615324467,-0.182086649477065,-0.214942340576937,-0.0564261107914785,-0.178634560871182,-0.323537675808129,0.237788353243148,-0.782429142999247,-0.30122849514038,0.201942976904225,0.0479551257944138,-0.120479555428278,0.317919123075367,-0.015042063820223,0.0373541924704773,-0.00630448998176188,-0.266733403658159,-0.320892552149533,-0.721384876789719,-0.742907725302731,-0.398749326681945,0.160872226460029,0.438261137920148,-0.580466005304802,-0.608131336510717,0.164444479838688,-0.0699027722684875,-0.256289273291771,-0.53368047412642,-0.647299402949003,-0.165412741796307,-0.159780838111441,-0.38211911907012,-0.40368578213007,TRUE
"Boselaphus_tragocamelus",1.15324830735146,0.693294226695218,0.0740076738824514,-0.438256473563177,1.5526746787569,0.833694111271998,-0.170820683848265,1.4085881152879,1.02845747488287,1.488050408076,0.927328995441799,0.102451137233737,1.23889255083659,-0.561343492702823,2.24842759716541,1.02670249141666,-0.500191934591578,-0.160694438702994,-0.451755647258167,-0.00795156397963223,0.661172051965276,0.427586310509031,-0.432607955380166,0.798763235996982,-0.486319320003679,0.893774342968541,1.07767105986832,1.25163111806928,0.571440760054426,0.257300027178325,1.08838697954256,1.02069794008595,-0.577092767380878,-0.362841579664292,-0.194330140479437,1.29866419541788,1.31200527011869,0.961991999579206,1.65445644869401,1.11845864496593,1.04889648127413,FALSE
"Bubalus_bubalis_arnee",1.11059544181312,-0.789349569984283,1.37374388608723,-1.19177322844217,0.584684518545053,1.25961870124193,-1.39518115808872,1.06746644894815,0.972949169657259,0.866866713167863,1.17693955480014,2.08412650172756,1.98634082842503,1.29461292858079,-0.147472423552887,2.00072230499219,1.36661823319581,2.06978114848432,1.25950452883858,0.133525243427093,0.0101265900475559,0.199667699807648,-0.0718201492314419,-0.638941059198902,0.00291736143519003,1.150172995907,0.613912874226261,0.00731527387059945,0.283418352685294,-1.38396817793776,0.727790967486112,-0.797982739961593,1.09825498029,-1.19721836688987,2.34141791078195,1.24030382733116,1.24004577204743,1.10765181371987,1.08198623098357,1.06956011762953,1.21424282783233,TRUE
"Budorcas_taxicolor",0.0625841428187101,-0.465228250004364,-0.169306694325651,-0.339145827221349,-0.385018949999383,0.152365128253476,-0.4630005066059,0.0638774433078564,-0.0440336369661015,-0.185198587764171,0.143116158023706,0.589798830498601,0.981917985960369,-0.257421002962527,0.576161004328152,0.981058790501656,-0.217441326111043,1.72802503405326,-0.339391062433293,-0.283477266800186,-0.102551940189526,0.299833280650891,-0.143420608134987,0.0215996774907008,2.02339516241635,-0.161220337117444,-0.474340366243977,-0.505116758301219,-0.0721051449981395,-0.398527965768218,-0.211943603633462,-0.422382263110483,0.580986502351656,-0.333194779304617,0.182303380228776,-0.131131682929518,-0.179825319459268,0.138083429377989,-0.0538023901422786,-0.115473201139704,-0.16312096948308,FALSE
"Camelus_bactrianus",-0.451398107422762,0.424529216581755,-0.568189467380594,0.665180373910627,-0.180870374071737,-0.610813072641073,0.74282568950401,-0.256744809427938,-0.477285000308034,-0.240881893125816,-0.560310412857914,-0.791034163466171,-0.75843807272759,-0.514663843406396,0.32865947849962,-0.772175709198572,-0.537044541634837,-0.722789581732361,-0.500453054277769,-0.0137935432104951,0.48002247476788,0.193563059808834,-0.369932063315043,1.23595538655072,0.410300949474258,-0.753593087678776,-0.620134032566939,0.0184230117170176,0.203984778076244,0.930335057628625,-0.407276367725017,0.926491330252997,-0.997086912316044,0.667855525254207,-0.532958719332001,-0.709726400395891,-0.719019837976947,-0.532847121206956,-0.303576690587073,-0.568889230117048,-0.534705506463038,TRUE
"Camelus_dromedarius",0.817575408856514,0.947345480981283,0.11375734180193,-0.208993217844603,1.21940802309968,0.604073749604418,-0.0628392115392501,-0.327212247084878,1.20358431696466,1.15627103551331,0.632772511233413,-0.902449542282758,-0.892377134242395,-0.630161943898119,0.366248074651897,-0.893854362084967,-0.660922517126258,-1.09754118064636,-0.405983745162377,-0.25206984593404,0.552355929782569,-0.0988568896492615,-0.421055845439714,1.1666545803351,-0.150513784595706,0.357551029369226,1.71025094222398,1.34189468878227,-0.717308768585723,1.00875456167252,0.918251709596065,1.47914985780309,-1.4508596664833,-0.20650636292527,-0.556375013135215,0.842439320691251,0.851562798426917,0.630374181403018,1.08347343236177,0.875780882257115,0.677452519749639,TRUE
"Capra_hircus_aegagrus",0.249074708974753,0.608664433325474,-0.227906459167035,0.129547240519142,0.620903655007402,0.110386646160395,0.245521196988419,-0.820892240466479,0.726996485054259,0.511082034489557,0.122422584771619,-0.541347039220244,-0.484160732283469,-0.516865867526471,0.421157300772499,-0.489534794630911,-0.525763659439292,-0.838426058926727,-0.0519998348288275,-0.0539942027362967,0.230189560948054,0.332620827030013,-0.326572992960293,1.27643167580315,0.806809154038176,-0.202211070668901,1.08046123023175,0.770479795434288,-0.869747315704852,1.06220586545755,0.280712834421806,0.93680240253394,-0.845180112183,0.154908531623726,-0.435903675666703,0.112398560934351,0.0555398169908158,0.105549495363038,0.43185754845982,0.146228942747257,0.0987228140653124,TRUE
"Capra_ibex",-0.526488625600812,-1.36239096003808,-0.481598291598967,-0.357377345193155,-1.29876352333832,-0.11336731106889,-0.678967381078381,-1.69374852588224,0.0993306525828316,-1.0965537378741,-0.223118077566976,0.0973271676172918,-0.198867808141573,0.623379527530097,-0.614816919967665,-0.169049319651186,0.575577317980095,-0.264789916500988,0.43626469350214,0.0213450935401809,0.0827833690682771,-0.231417316735999,-0.121187973440761,0.593145639038226,1.77856986453869,-0.632708828201976,-0.018670435629822,-1.19859882111147,-1.80899277431204,-0.591183358098785,-0.880283569501395,-0.860898730663815,1.29586931277171,-0.386798445310183,0.0291884271623266,-0.695393350164663,-0.680753388997467,-0.265934045214193,-1.01245973469394,-0.922335098210992,-0.789922498480424,FALSE
"Capra_nubiana",0.84771508025539,0.240199733048017,0.310596155616739,-0.569118419426119,0.821319993387733,0.816887111610134,-0.619346418552152,-0.256835094318718,1.18182294899004,0.894042913518696,0.773558255895518,-0.817286344068164,-0.696856198466886,-0.637835268344224,1.44098549154967,-0.733975122354649,-0.672254329506664,-1.10967047855454,-0.158867853079748,-0.250037536560434,0.473112980125473,0.0175112793128718,-0.356047661901321,1.41172490344455,0.0589291884936545,0.346863479045953,1.54202819983449,0.794562004321073,-0.937768230341391,0.444703868623568,0.716157887684328,1.32816243786856,-1.36569578671497,-0.58883790362812,-0.506508589865616,0.881392315080812,0.906319638130794,0.727963845779146,0.904235694902449,1.10213797575512,0.773573919638641,FALSE
"Capra_pyrenaica",0.103654436373287,-0.620391662423284,-0.263555526792352,-0.322505395840326,-0.0886828052733678,0.308269839608178,-0.491084803548916,-0.394859949849812,0.410255422552482,-0.0490884661763986,0.196788944595651,-0.0620468606821911,-0.257029752195769,0.210465814623768,-0.784751072236382,-0.244102093217036,0.249849503196908,-0.263178540616758,0.110019162453872,-0.198414669608869,-0.0518771075839012,0.786900649970117,0.111242560116329,0.818677399464039,1.25391995986123,-0.449328218845205,0.218406515865484,-0.145896096576512,-0.460095597749002,0.39358423317172,-0.278997443090316,-0.347393196628757,0.0506812883868929,-0.324633818531473,-0.176877484949157,-0.180744315878138,-0.305413061559747,0.116867185197017,-0.0381803171055012,-0.11954146449119,-0.121805999840873,FALSE
"Capra_sibirica",-1.34877225460572,-0.918218635401866,-0.989222804769093,1.04056974826929,-1.31284667368187,-1.21740069179012,0.865650476773075,-1.09664809328381,-1.27402329700999,-1.3257091510039,-1.25377182433136,-0.601055521706796,-0.62383164067854,-0.309606546947247,-0.221833321392109,-0.618572255132437,-0.34191424304592,-0.504355673459488,-0.385193315382112,0.00713771576659538,-0.443798339449798,-0.319761750343393,0.0872019554255896,0.532133753732879,0.246912451470528,-0.878274567024857,-0.953119364505386,-1.29441606875628,-0.949020538175841,-0.342520162367316,-1.19569180156435,-0.192167170842057,0.359014319590569,1.00884532744902,-0.476277937760831,-1.02284051471038,-0.977028166901637,-1.24742442316061,-1.22494392171153,-1.18756402105018,-1.26039634095239,FALSE
"Capreolus_capreolus",-0.119056750883846,-1.35806182237833,-0.334527768586495,-0.497709080995832,-0.743058406352522,0.267338822327571,-0.855961369850785,-0.809190077104558,0.12106806696202,-0.549745445503657,0.0994080465550813,0.243665061350109,-0.208558978364452,1.05801001073017,-1.30857482866072,-0.160440589290888,0.985589474132575,0.0464682103405958,0.445069275453787,0.0747590738589705,-0.221457694145555,0.0305492460023205,0.350328385173033,-0.360253256613971,0.181062009758372,-0.702183575418312,-0.327384453454112,-0.771894032928725,-1.15305857295736,-0.0134307061535783,-0.733183420689857,-1.08883437532351,1.03427001119063,-0.52330644623317,0.106066184875113,-0.473736473381173,-0.655114165961884,-0.00578343230935865,-0.479200546783726,-0.49173451302159,-0.320422246831701,FALSE
"Capreolus_pygargus",-0.532300321420387,-0.677197387894697,-0.714907067026117,0.410979194122191,-0.576740225544756,-0.469928590072823,0.288976362883689,-0.44677719180519,-0.521006398870188,-0.541659696318539,-0.517559159778985,-0.165639156457772,-0.26144423819591,0.127637053058429,-0.485892887215427,-0.256284789979221,0.0988186947882315,0.00624456385540881,-0.0943652042628828,0.147720718908834,-0.151460495178567,-0.171685977210568,0.136639294280807,-0.309084250007676,0.249180699753862,-0.813476781931369,-0.693642513881212,-0.588994252646193,-0.399055340295101,0.358117031189864,-0.765706594393394,-0.666429968913891,0.53214991500975,0.422588293004393,-0.28606921692909,-0.766721269271188,-0.792750561642074,-0.555245880572912,-0.479437422933167,-0.679718128224026,-0.664049108256705,FALSE
"Capricornis_crispus",0.0060992045310544,-0.81062268470652,-0.593118219791042,0.036875264661176,-0.0819380810927852,0.0623180235580076,-0.140601368409151,0.36078813396213,-0.172891795931972,0.0675574909981617,0.00455688089180922,1.43872409003192,1.02695053344216,1.61645011891152,-0.640601913275445,1.10509869588572,1.5343563016625,2.23804770638567,0.54408371983822,-0.0494781237085659,-0.5682977689512,0.230128501948955,-0.0202674964481373,-0.440254703448372,1.16763441017422,-0.44418034644031,-0.636517524684095,-0.681288823840281,-0.0483350462954055,-0.0620488238154899,-0.369087144277471,-2.25052378867301,1.69264769937587,0.0834681984651413,0.307040026312821,-0.37463608460179,-0.516127842004662,-0.0469711273612253,0.432911484347961,-0.232345637423894,-0.221253690734945,FALSE
"Capricornis_swinhoei",0.0164139124563484,-0.839291440908941,0.458733928229348,-0.775726752700001,-0.882716805864118,0.322167274589473,-1.02328811383483,-0.45107273294125,0.144904524941345,-0.608630184880748,0.265881467634292,1.69067949552278,1.75159812711686,0.639921552038802,0.0316769621204787,1.77629404556315,0.759232386599127,2.78859988148435,0.38837175164982,0.0482073539007837,-0.291159000603773,0.00194292025665062,-0.134901011289806,0.123311480514485,3.53003059731122,0.0439998811084583,-0.263311117126334,-0.907486476457182,-0.505803130195136,-1.11389288269431,-0.276141233164402,-1.02859200686729,1.34131448444703,-0.793172018985315,1.54822877070359,-0.217991608541803,-0.208961449281073,0.230268047451323,-0.536125531111382,0.0351263268972392,-0.124352603918697,FALSE
"Catagonus_wagneri",1.11990983043786,0.133138801656839,1.24768775991841,-1.11082425518168,0.796141069793009,1.18369254481179,-1.15180910905763,1.18283210871602,0.949052713205412,0.940462291101211,1.15729856909214,0.0304281083981688,0.104193955373505,-0.385038643378303,0.379389014528372,0.124619209827724,-0.347281357277859,0.0998867846287049,-0.146576359584202,-0.451660585151895,0.442712860936253,0.106779308251236,-0.387572948895699,0.112977014335429,-0.528282410452929,1.09629404803136,0.655901583179853,0.756673883222599,1.07027518738128,-0.564438252447239,1.09412298556684,0.295243865451544,-0.663684252491206,-1.12923554210781,0.120887130030876,1.25311729476484,1.26772305497973,1.13401824621323,0.978137422007728,1.11847847715612,1.23169238651455,FALSE
"Cephalophus_dorsalis",1.04583022990901,-0.304523911901581,2.16505877932997,-1.46790125182883,0.394430159691579,1.32048692774497,-1.60367353625989,0.808250029042132,1.0142561164995,0.578001704579158,1.23855044659542,1.52658809261092,0.95156007301408,1.18541139782321,-0.746513068745311,0.992994746153709,1.43416475230572,1.19671479342618,1.25075409165375,0.299964988498052,0.164633979357147,1.26116861752723,-0.203608013585153,-1.27016410119465,-0.255840243386203,1.53948457766515,0.89278635222028,0.088100469245499,0.481148823005548,-1.85897886563332,0.957174182890469,-0.924992659768971,0.722250566289787,-1.48539346226856,1.7705519289584,1.15202306083964,1.16931708722589,1.18497139424808,0.589854534252439,1.11318190964014,1.18422708209554,FALSE
"Cephalophus_jentinki",1.15374485836629,-0.647393112000475,1.83756125154868,-1.424057930623,0.586992475323485,1.41993988641565,-1.61931168588736,1.00499055346491,1.100598190394,0.797464630630019,1.30299639104291,3.55093146877792,2.96781146693701,2.40653925672087,-0.533451292564055,2.55325675407459,3.24746666560296,1.97662572823005,3.35076010471816,0.657075144766632,-0.091013141590901,1.915968597004,-0.214546696288433,-1.57672177770532,-0.49888771305516,1.43637971177225,0.939929949952959,0.22752150818002,0.33921660643478,-1.69506385090747,0.90924445141578,-1.35570741421257,1.71268234084252,-1.43848252505241,3.62274761774699,1.29919671699318,1.31252300534601,1.19490710085066,0.858390098124048,1.11847847715612,1.30400227719147,FALSE
"Cephalophus_natalensis",1.13518199883056,-0.673084351585197,1.6806751003118,-1.33864179533273,0.566558576122248,1.36974352357738,-1.56186272367112,1.00966325344768,1.05930288406811,0.814614067180418,1.25172053706641,1.37838241478163,1.18349565311966,0.623878668983967,-0.34894257358294,1.13754188536481,0.852529153570833,0.862794133579982,1.53842048706302,-0.0282450991586997,0.281015007880988,0.412278315200766,-0.25060067270415,-0.756184510473841,-0.282301357764675,1.30919432730568,0.795799573938928,0.165771702328323,0.442750540410015,-1.53442532418042,0.859318033372008,-0.491675690034944,0.58001917981692,-1.35324709763872,1.6949321450734,1.27395642564842,1.28798355270548,1.15802212248227,0.931603656756743,1.11842626832616,1.2784037088044,FALSE
